Geneid,0,1,2,3,4,5,6,7,8,9
XNR_RS07170,-0.008185666698228247,-0.012180082589891063,0.021266729967349716,-0.0009523226449023452,0.007666563343153736,0.012907844262638059,0.012806048136650355,-0.01627894309543289,0.006519782325995585,-0.009023941541894199
XNR_RS07175,-0.003966271645396802,-0.016648960542702883,-0.004750884832044411,-0.008021205293352719,0.0007230033697189721,0.009978091037939632,0.06045445226940878,-0.020580513304929444,-0.0013523114412111372,-0.0063931753556682345
XNR_RS07180,-0.005409910752272659,-0.021485737034986817,-0.005650866441993465,0.005658578390603927,-0.0038570769073491473,0.002070932898077844,-0.007987688306098296,0.007082757838793075,0.007035276645358468,0.020694499034046993
XNR_RS07185,-0.00485761965599051,-0.0020250631915142573,-0.008191964657235951,-0.005260756200035688,0.0022521029346663436,-0.02933417950877688,-0.002805878881276998,-0.0047577497644960874,-0.006107217522013645,-0.014827679562498072
XNR_RS07190,0.013644686597888214,0.011509928679097208,0.011405362878324683,-0.003319391682476114,0.008776095945844047,-0.0014072919853853785,-0.0034602446607548327,-0.004324272426662914,-0.0011150540166124914,-0.0049172438755796626
XNR_RS07195,0.004181378044681121,0.009836463556261775,-0.0025683717751486144,0.0017255791047999943,-0.0038037801076184884,-0.013597055768585185,0.008801321906187739,-0.0013837691975115737,0.01381530768209998,-0.015473762708749424
XNR_RS07200,0.01669805146525728,-0.017718365799405243,-0.0012294148156688839,-0.0032213948509745875,-0.013490523046398962,0.0077063901950989114,0.0022615212628105683,0.013082794279261414,0.005563353993652859,-0.0007410255859003088
XNR_RS07205,0.009687157058597172,-0.018834411555516167,0.0011801540990759687,0.004922599170870671,0.00038603526865457603,-0.010830279242192707,-0.002523442164507668,-0.0018649545423632256,0.003852385270332625,-7.721767867020657e-05
XNR_RS07210,-0.00205924206018465,-0.004942661880834897,0.003874596121047303,-0.011317250779405758,0.008250719165156479,-0.00036458914212344476,0.0023332890885506,-0.003629256268318159,0.003975611754171427,0.004143126475901423
XNR_RS07215,0.005060047378616344,0.001886896112313099,-0.004558047956332645,0.0026754750141765858,0.010135740587353123,-0.004423109169595258,-0.004770715099730143,-0.004012279829158912,0.0017482589243448016,-0.010472722735484998
XNR_RS07220,0.009464909328904337,0.005584348529586196,0.0021990980614657093,-0.00235145359611085,0.0035124933177535962,-0.005473798520507301,-0.00011060891856339394,-0.00047662837304688986,0.005353019378349988,-0.00443827837682603
XNR_RS07225,0.015024892925988298,-0.007765601178884425,-0.01296621734000881,-0.009429994987357576,-0.012481928340937094,0.015100247417989108,-0.0035064178973988626,-0.006667679287719198,-0.013202706532808464,0.03418096874635099
XNR_RS07230,0.014556835692561552,0.022851541284872604,-0.003312122508190348,-0.011082288942540937,-0.016422411141172582,0.005376777573981999,0.0021674304880278617,-0.006274022426390993,0.002217650502158639,0.042425248040669744
XNR_RS07235,-0.023589869293984544,-0.016589965644453347,-0.0033373710851405665,-0.0036808442777854426,-0.015965631405179967,0.0027410969598152374,-0.010216225052532467,0.008090852341699581,-0.005253713219609622,-0.01483225938636704
XNR_RS07240,-0.025409959011584778,-0.02949206558058342,0.009238175899250474,-0.013193396207809247,-0.01861800799925853,0.010814644165890428,-0.008310934292209698,0.00031425574862775787,-0.005287078336168939,-0.013409434243416537
XNR_RS07245,0.0062717901921154505,-0.0232089907928812,0.006478106045331492,-0.0167732130119155,-0.023555517840344417,-0.010952431689363494,-0.006736874420757698,0.014356976552210791,-0.01456706127575239,-0.011472547198427345
XNR_RS07250,0.008947307342563347,-0.019980843305314074,0.008440349109846392,-0.019854770848318326,-0.01932870585401208,-0.004039188453887109,-0.00685080436651908,0.015084905075673035,-0.014017647802557232,-0.013713700437888877
XNR_RS07255,0.007830083867622746,-0.02046649529811587,0.009292046187626673,-0.02057590079544882,-0.02117899249221244,-0.005397578433802919,-0.008490840771633623,0.016771222437497756,-0.01378562352959451,-0.013913331126759132
XNR_RS07260,0.01678761873806764,-0.018010547574512422,0.00898249427866244,-0.015552633192175083,-0.01570638444149698,-0.008578433029247202,-0.009157718322059232,0.001006502822243052,-0.010084068486149504,-0.01250537563012198
XNR_RS07265,0.017630634592544006,-0.017326650951005117,0.003476171502252977,-0.017318659091607576,-0.022823956585389504,-0.02194688434281007,-0.00855059962008125,0.014489213423248118,-0.01466183898375977,-0.011899807893780067
XNR_RS07270,0.02315735111208552,-0.011102406364357824,-0.0011676769031660629,-0.014926259118110836,-0.023797840376369502,-0.03603923713762391,-0.005532736434707094,0.018141524611575033,-0.020345931590844683,-0.009440283852368954
XNR_RS07275,0.014459993072269705,-0.00438801468157084,0.006484765862560688,-0.0182983342206134,-0.025315084765200772,-0.013419703174402074,-0.006890978292327956,0.029793214003520842,-0.02135473135348017,-0.014221329324656126
XNR_RS07280,-0.007427320213311721,0.0033467996083270547,0.0007816282911706717,-0.01032133160204254,-0.014535158151181594,-0.025465155898571883,-0.018818107569724223,0.004420807265790921,-0.01637293602837391,-0.016021259698691215
XNR_RS07285,-0.0026120702669430273,-0.005534747582813521,-0.007140594575128227,-0.0028624210747366387,-0.003276883407735328,-0.00779457775123505,-0.0016726053900261886,-0.003723019413853029,-0.003976356476387008,-0.005516098672631108
XNR_RS07290,-0.002567146680526185,-0.00406801180438765,-0.00863996544863036,-0.000698115003664364,-0.0129108452624956,-0.006933695764196966,-0.011392869236093905,-0.005024107634109253,-0.009574911417065844,-0.013073270194759633
XNR_RS07295,0.0026179497730728415,-0.013179446022462613,-0.00045887798122514113,-0.003103758981876572,-0.015918948254580616,-0.00849708486946061,-0.006051448530009091,-0.007794723709906201,-0.004928204174277565,-0.005881342871103173
XNR_RS07300,0.002176901864769896,-0.0009721703174290506,0.0015449099048195163,-0.004452752811212728,-0.011010532721804866,-0.006739269744410995,-0.006289927201933001,-0.008769230476619714,-0.006125648247566337,-0.0052871553515727
XNR_RS07305,0.0034358801356477366,0.0015461388958741085,0.002303570638772641,-0.0071585181284263355,-0.011100129206320787,-0.001328890231250158,-0.005426015823245043,0.003845704762161518,-0.009744001866376603,-0.0069879479770286745
XNR_RS07310,-0.0020217053751863906,-0.012526596710598819,0.011362740729571028,-0.002902114557544442,-0.017596813725485598,-0.0014595340187713859,-0.00477113627824265,-0.015308309608200805,-0.0058469748075681005,0.008348477266109931
XNR_RS07315,-0.0059275930371095265,-0.0025598002587283054,-0.00721967675140207,-0.0010290344016519438,0.01501641060065583,-0.00013532264696301206,-0.010440328766921135,-0.0014328400391418296,0.0035325555292931754,0.0013782148221282682
XNR_RS07320,0.011941194371199795,0.004961187247184539,-0.010593962508032372,-0.009891598170943977,-0.010391890151808945,-0.02414890299662189,-0.003862032462556148,-0.00725666057797115,-0.008372560104880187,-0.0007736144125377088
XNR_RS07325,-0.0029782422969616617,0.017429669339741983,-0.0031520474074983335,-0.0021674298797022254,-0.009879692403252044,-0.017188432547626323,-0.0065597297857333614,0.002803678985897253,-0.007387963261134644,-0.008821562400828119
XNR_RS07330,0.003913520561406418,-0.0077074985723426335,0.021877515546805403,-0.008545366001441033,-0.000687082655997665,-0.009939735453590047,-0.006119173862824063,0.003821991896392945,0.0033402552399692275,0.0012373958933113672
XNR_RS07335,0.000667753868269651,-0.0015566670585901938,0.01986178877824681,-0.004079974545159416,0.004291968643624116,-0.006430059228871073,-0.009708128328820795,-0.0009231236764920006,0.0015992893713280914,-0.005936015521751496
XNR_RS07340,-0.000460898907439979,-0.0023072117455540924,-0.00145481154839369,0.0013507044472855086,0.0077328901951807276,-0.027059618228842144,-0.011883068454490211,-0.008180490846304914,0.00971896581940721,-0.009650394930830423
XNR_RS07345,0.006574965978321308,0.01666684260948298,-0.010110672060643795,0.013041550113234717,0.01539480520841272,-0.016668763144899023,-0.02131562222713454,-0.006643824291539836,0.002243290061873873,-0.016837636105794813
XNR_RS07350,-0.033488149175436965,-0.008650319040295586,-0.001760401813107379,-0.0023920223417950607,0.01278756478392457,0.013507372580026593,0.01707529118226185,-0.0029943940690032827,-0.001093901190883124,-0.01097263686661832
XNR_RS07360,-0.022020473578333553,-0.004832196661715887,-0.001737342554242049,0.017442114792877772,0.012297185397374923,-0.00378389185343486,0.0022864559404034888,-0.018996646943318977,0.010680911550104748,0.03133873025450287
XNR_RS07365,-0.011644437514041657,0.0076027520776003055,-0.007098316072058492,0.010930475049369417,-0.006903737021517758,-0.004219201930364798,-0.011209058566301697,-0.01788898891894102,-0.0020855691886313005,0.012956575126562475
XNR_RS07370,-0.014793351695679066,-0.005791109300588153,-0.007058753542921739,0.046816264726374505,0.013699435432153153,0.015443016755328049,0.006825723335097527,0.004375201144171678,-0.013077865326980236,0.0005772298349737961
XNR_RS29640,0.018788900482856266,-0.009414605118469734,0.002147272655112016,0.027977707017608804,0.0022252599350705104,-0.01163648798467356,-0.007780145696323158,0.0008472168325437541,-0.002500122861507629,-0.009173314876395992
XNR_RS07380,0.010840837740722822,-0.01466542880857876,-0.0012076093474560363,0.04070370975720825,0.0011518578191258995,-0.006189967950670346,-0.012534345984339508,0.007304539033607183,-0.003703014809292294,-0.0044048568720994755
XNR_RS07385,0.008201408866809298,-0.004543034105465724,-0.0038637063898780653,-0.001218523440180994,-0.003079107048938405,-0.0164971812446817,-0.00787973431949004,-0.012241614616584271,0.005043127716741089,-0.010753356585661395
XNR_RS07390,0.000896145211613276,-0.0031924586110056645,-0.0071724648180005145,-0.004889336238400868,-0.008163292481598382,-0.009976819885981474,-0.005585479429290035,-0.004447515253282293,-0.0013002976168656041,-0.01261674470933852
XNR_RS07395,-0.014837967021568383,0.01267564074318962,-0.02427985341201033,-0.01738697925511059,-0.002340433768937372,0.014523333417306916,0.009812141741865564,0.011529508392716704,-0.028060302061541757,-0.00982474995949623
XNR_RS07400,0.0059462232934046275,0.01508909513035616,0.0009113509771227521,0.028711665653685072,-0.0026194863394188896,0.007122300121585007,0.009638559690995956,-0.006523811693490875,-0.004767632764992401,-0.017450061514828603
XNR_RS07405,0.0015865529109211122,0.026808812007006525,-0.0018480005635780614,0.007712938605773011,-0.008035130209141473,0.010255451437330759,0.007932662051049325,0.00035901088418112805,-0.008725216243095451,-0.017855871950586688
XNR_RS07410,0.029061890855860986,-0.0031716093296868092,-0.016367110115920264,0.04537045231610029,-0.014938106845625757,-0.006350860726275074,0.02123495190743365,0.0010659243026708066,-0.010546302849316685,-0.006523265660298296
XNR_RS07415,-0.004385831957878411,-0.000481555413406423,0.005997582436775999,0.009357885346720753,0.005558683139720806,0.0024944890528741125,0.01623634177786743,0.003088212602222634,-0.0020491917895977957,-0.009989580437013972
XNR_RS07420,-0.006535066757843042,0.00015679254566613104,0.003747205148388576,0.013067148873903598,0.004713255850701024,0.006387689270320013,0.01810935145816246,-0.0006173057057702443,-0.005973704808043278,-0.006151657594911126
XNR_RS07425,-0.004243256158850635,-0.012156374735362827,0.005875914988438703,0.02080872616962877,-0.015157396102191033,0.005165068107164985,-0.00152081580319901,0.000379011689379375,0.005218972990740763,0.03437060406317032
XNR_RS07430,0.006838839544112735,-0.007168396404369047,-0.0033451619831716566,0.05885580908614727,0.010414980768176445,-0.0053948274153115035,-0.005568794774879736,0.012458087623898002,-0.0014310961773050146,-0.01729380135921063
XNR_RS07435,0.002837949465558126,-0.00789305336027339,0.011893397941453544,0.011595131601956488,-0.0025042897118824187,0.014753445204026265,-0.011943403574162894,-0.018725753027762033,0.011372336839480255,-0.0012266748773506065
XNR_RS07440,0.003660902659799931,0.019834320060139608,0.0014171428707282338,0.004209494065305123,-0.010463103454971274,-0.00605578288763415,-0.00803725066624434,-0.01057757154574858,0.0051989619311205515,-0.00835764303564078
XNR_RS07445,-0.0010925105394748841,0.01107905154518602,0.023821517551168955,-0.009613948657876287,-0.021011666484666493,-0.019123419488042886,-0.011038084109197275,-0.0007786918759087037,0.0019080339823162476,0.015705230080922797
XNR_RS07450,0.005957234602042794,-0.01328451962700119,0.002115581218759619,-0.0023923651799758155,-0.004225951906171907,-0.002785592171185153,0.01866926779814135,0.016787965874613932,-0.0169903100795005,0.005972288524629455
XNR_RS07455,0.005506011573092642,-0.014461620284418795,0.009426556050722505,-0.007503837617856336,-0.007844024642735738,-0.008379059908518303,0.01570823623619358,0.01503249308920752,-0.007269779106014597,-0.007478298396674453
XNR_RS07460,0.020623554311288796,-0.01707723408087622,0.005126421153572499,-0.002815949187417606,-0.007471243255630369,-0.019649315283571833,0.015448000140003311,0.0020845607838227294,-0.0013799954129574685,-0.005962717124971156
XNR_RS07465,0.0026314847683360284,-0.015881663547691514,0.009238297928569977,-0.005199448404637795,-0.007646314000718584,-0.01885170906329729,0.010941587261967216,0.0024916881423244913,-0.0035798438020665517,-0.004959892883314246
XNR_RS07470,0.011931896181413071,-0.008500330391679835,0.008967922627264712,-0.007379898353410048,-0.00044849393866459495,-0.011242514659742202,0.010550016418537821,-0.007978557610217934,-0.0027196948470584654,-0.008945368278056193
XNR_RS07475,-0.007244726998095501,-0.007441644028422432,-0.0027291083930623076,-0.005810324453472194,0.0020598151674433257,-0.0078003732426397635,0.012253920223703963,6.550861536098809e-05,0.00018676497105283,-0.009811415746647952
XNR_RS07480,-0.015630397715067246,-0.006598625893749735,0.011438861425083926,0.006543756552141891,-0.0046947994858702454,0.0026827974340694265,-0.001087295840139397,-0.01113884013089075,0.001059179022165641,-0.0011028736643044744
XNR_RS07485,0.006603667762339266,0.007934082697753603,-0.012198420433732052,0.028265798434718416,0.001498444366449378,0.0007680073375566557,-0.015621491806097737,-0.007994966287699024,0.010194118875645454,0.023652783676791175
XNR_RS07490,-0.017609110463955028,-0.018312426976439703,-0.022524323268885333,-0.0018001723647856108,0.004941115546816841,0.003935300692481941,-0.0018324918667585567,0.004444516712996814,0.016017359758947285,0.0005223530257214744
XNR_RS07495,-0.02347315709903963,0.009903800448443514,-0.004139169489353217,-0.019625569147015295,0.007634860903153412,0.0004434145480445,0.0018739033897249952,-0.0060423040766413695,-0.01101450107890705,0.016520466315947224
XNR_RS07500,0.00517546360039038,0.008053342237075321,-0.011459832384321932,-0.02124975845563436,-0.020308836620361363,-0.010902317490032946,-0.003825231298662865,-0.0005311500520538949,0.005198607872827931,-0.012657927821370485
XNR_RS07505,0.004430701217367451,0.0013207056273851461,0.00297291817691106,-0.010607273044730364,-0.020837048338945018,-0.0004842187271550349,-0.009556259239948883,-0.011764128819513865,0.012475245329134983,-0.009797792475022658
XNR_RS07510,0.021731865092838646,-0.008606195507902436,0.010714498211778641,-0.02448576706660375,0.010591143729401968,-0.00028688454486193096,-0.022360800766230638,0.01663951215244191,-0.009376860363661173,-0.011540571598912917
XNR_RS07515,0.007391072419721783,0.00812343983216634,-0.011177736918834781,0.00023248109088983002,0.005442290044308712,-0.007188633068854354,-0.005013170498670316,-0.009735476376952523,-0.006002984132356056,0.005216342112436228
XNR_RS07520,0.0028013805249036076,0.003261675977470947,-0.006236618051676009,-0.003435921782815965,-0.001384312414995823,-0.004368501586427167,0.0006365349198936292,-0.002242448073238023,-0.004214174212807789,0.0065676468516802115
XNR_RS07525,0.00339853041294825,-0.006706662962361412,-0.003964933211255121,-0.006566149518525826,0.0017566781145238464,-0.000515414132577738,0.002350434164917536,-0.0028921322712461444,-0.0028941356421519782,0.004286439388815198
XNR_RS07530,0.0036267280578414474,-0.00669474091291173,-0.00937879129626889,-0.004859232977909828,-0.0007748981203043662,0.0025934151032659075,-0.0009052350543750166,-0.0005517067830095422,-0.004186678786049028,0.004022048190087458
XNR_RS07535,0.0004193447031191478,-0.0034226156473887597,0.000584359174691923,-0.003982567980794469,0.0002386478434211781,-0.002917486663438343,0.0007062103136956491,-0.0025235141056728955,-0.00046938018354498686,0.008006151820108373
XNR_RS07540,1.452972513161932e-05,-0.0045306331917074096,-0.000151820192999776,-0.0031720954691414316,-0.003000031692470881,-0.0010332279542680112,-0.0006699053220286382,-0.008367851830433905,0.007942762537900135,0.0011061015551524522
XNR_RS07545,-0.0017892922294879088,-0.012956068849273788,-0.008651061916458865,-0.0008655122264813378,-0.006347380491596232,-1.0029795821789297e-05,-0.007704031608181338,-0.0010599506885236032,-0.0031370507405468445,-0.0047730141759462505
XNR_RS07550,0.0006691738158968151,-0.0031675193412756407,-0.005834657928588643,-0.006502066830567539,-0.002126480018227596,-0.0020197321911637834,-0.005484311875537059,0.004031964095346891,-0.0034648461330030076,-0.004166450814942438
XNR_RS07555,0.006918344586259476,-0.016160479128025,0.014002246817745676,-0.005310615450482241,-0.007941400021370101,0.017893580400013098,0.0041974140441681206,0.005467505805324235,-0.003601669500182286,-0.008195125999531807
XNR_RS07560,0.005417849020414319,0.011400347529507995,0.0005241389171305919,-0.012681720729468257,0.006543872673082192,-0.001195499013647354,0.012540114855974343,0.013991502650157632,0.001300079547997645,0.01122157461475453
XNR_RS07565,0.009193908893146585,0.02609412947768812,-0.000636399632271489,0.00756153451981904,0.001950871958001473,-0.0028968660247728267,0.003427659443106646,-0.004175393748605739,-0.0056638781413820135,0.025610013898573397
XNR_RS07570,-0.00413418721881313,0.03563898508760532,-0.00050388179498,0.00987092336747772,0.0016108098771527245,-0.0014996068979957753,0.007303218102652189,-0.007120351104402497,-0.00301519282512417,0.03109634826470688
XNR_RS07575,-0.014036562787591361,0.0007381660919972258,0.006994969900217986,0.014713849695345725,0.011496516208325647,0.010817904519796839,0.017243260830169964,-0.00961761888295676,0.0015907445650871139,0.03969370433111243
XNR_RS07580,0.00045887601902235806,0.011398053477543362,0.008845579618809957,0.002926450778138104,0.01899702339291423,0.009628142646033025,0.011721894512379753,-0.005095056879614447,0.006979217850391283,0.01575811099644262
XNR_RS07585,-0.005520680490100964,0.005488430549627516,0.015538057022072312,-0.0034788402569623294,0.01593564165033679,0.004196104057335404,0.01415434013554044,0.006989873390516879,0.0072058212132678915,0.01676125587938698
XNR_RS31540,-0.003369748734696429,0.016407306153106663,0.006412264959297467,0.011960464367493708,0.02163844736378206,0.015330257401819106,0.004119895070246923,-0.009829657970830137,0.006243502165208069,0.012554018360455398
XNR_RS07595,-0.014814112916849934,-0.009662976246912865,-0.002797447903848782,0.008459733766198844,0.019758851168581972,0.023733273894205903,0.0037070994484423615,0.0028105554337801058,-0.003110964839129437,0.015675712461587155
XNR_RS07600,-0.0043829649871023465,-0.008440035041972075,0.009375109159592887,-0.006180894605546895,-0.007470210832039306,0.006690441387251692,0.0074047613409207605,0.0023684377274979466,0.007257868448754787,-0.0020506525519756653
XNR_RS07605,-0.0020757210879114463,0.01121051034346935,0.0046140822961435,0.010042953851484094,-0.0005562430410641999,0.004903106548700389,-0.002706678766377907,-0.002065136983569807,-0.000565913562406006,-0.012163777772544434
XNR_RS07610,0.015263707204056419,0.02491456141158066,-0.02063609277857712,0.0009909268926342892,0.0018223461826898987,0.00028815512976951106,0.01034412664565112,0.014321360741282131,-0.0035247988508548996,0.006927360582088149
XNR_RS07615,0.006058833725290314,0.019807864946689523,-0.013755416219595966,0.0030478133433456266,0.00450570414329081,-0.006512068264428021,0.010203200502145697,0.009649092960335243,-0.001085302162944218,0.012661427043609421
XNR_RS31115,0.0005566704559209552,0.02265963746208056,-0.014825534717388527,-9.195576240210729e-05,0.014029537158665797,-0.003722417910468948,0.015059004594429522,-0.005122850662452882,-0.000304711011974008,0.00795694935612544
XNR_RS07620,-0.018408436014198493,0.013620987569069001,-0.007201554623414676,0.007241479245208197,0.005724641261307533,-0.003301488320975475,-0.012697127393132591,-0.012769058384075955,-0.00037706435839813,-0.006550513368301992
XNR_RS07625,0.007830335584765577,0.000266397426110513,0.004085695266666702,0.006948411103377632,0.00862799456233225,0.01423927823043339,-0.014089695048342706,-0.0035877772910274863,-0.002607692683597602,0.005629194652588079
XNR_RS07630,0.011690590939734534,-0.011016741062221547,-0.009483524429431152,0.012786551473522052,0.0025333463259689607,0.003539430726218716,-0.013009375889886982,0.006934563718123745,-0.007759504571896952,0.011456180115651365
XNR_RS07635,0.01603559402739122,-0.014410072977593967,0.01379377684060566,-0.011956245222704064,-0.0075637060351101135,0.0012330589083917069,0.009826623763823405,0.004372565317678353,-0.012538314306614022,0.003441961810875756
XNR_RS07640,0.002765085491071485,-0.018753762268873934,-0.04343960384658056,0.008221303641713872,-0.0038373768271225002,0.01756736214428489,-0.03343503157136135,0.03191123079342192,-0.01398991809442362,-0.009631513079951734
XNR_RS07645,-0.0043369702006897295,-0.01774742357927567,-0.03927470201914998,0.003690448404729864,0.0003049017326261291,0.015233244652509175,-0.029804050857974173,0.032724789684086514,-0.013122900422102193,-0.014603591386461605
XNR_RS07650,-0.0024413134435267657,-0.022456331440890976,-0.04164421620223556,0.00563098493512707,0.000967587038883625,0.011371869349112251,-0.02860372540043129,0.027750753629805475,-0.011077754425495684,-0.014963212948651529
XNR_RS07655,0.009801088244401061,-0.020881433103292036,-0.00399403502353744,0.01597352713326377,-0.0025598694453743847,0.01856374975502743,-0.004302126716738441,-0.013217232276994234,0.007480552594751849,-0.005391738389075169
XNR_RS07660,0.016368159036872113,-0.0009489311699765157,-0.006465759955965675,-0.002222361686497014,-1.1007216781307675e-05,0.016119677126813902,0.0056181283829533964,0.003084695291090971,3.388760067832486e-05,-0.0055082611839323455
XNR_RS07665,-0.00555351285958618,-0.0034495839059494704,0.00033898267682493815,0.00023257335501461197,-0.0021616992741894884,0.0024389677550284176,0.00045236944751359605,-0.004551898111089738,0.0028121753739781224,-0.0005395403951381389
XNR_RS07670,-0.02151501426192729,0.002634862207934978,-0.005711897988697926,0.004141534008685724,-0.012251537736977978,0.011067718598835496,-0.011862107177688326,0.011369310832270553,0.0027970672990578873,-0.01124288902303432
XNR_RS07675,-0.02313519578552928,-0.01731781224390989,-0.0002190886305532481,-0.00820630859824436,-0.00011980756694976695,-0.009439357385580199,0.00012638139249159398,-0.00029784152254856195,0.004677364329805019,0.019121732663954095
XNR_RS07680,0.009858547448731284,0.009021641565571108,-0.004446238300151573,-0.0031608157549203497,0.013512131839641901,-0.00863708962206731,-0.0023504332817507606,-0.007549747208349128,0.0022674960230843278,0.020381491632951127
XNR_RS07685,0.019208497652274642,0.01962133037311661,0.01915468546055337,0.007285615175800945,0.01873482875116396,-0.003610517485095545,-0.0009750903422951911,-0.0059966796786083635,0.0008171494109182932,0.018170177498032746
XNR_RS07690,0.0036102389874181177,0.013503926345635653,0.016513318315528065,0.004773005857946357,0.01140619158235497,0.007732426730807084,-0.0008916842305962294,0.0011051694798623508,-0.002160156294305626,0.017802934756177887
XNR_RS07695,-0.009355577083730839,0.009206910262143944,0.0011033503616835725,0.01027458668770077,0.0007353619707351509,-0.025073589920058308,-0.004035873242278712,-0.023129860432915973,-0.0019962525335116155,0.012016841061744905
XNR_RS07700,-0.011240224535032452,-0.0008254383072636075,0.0051089386127277136,-0.016964796197082264,0.005044690330893235,-0.02143554229958628,0.017256669064623077,-0.017620463707674613,0.00436678671126496,0.000724835204874735
XNR_RS07705,0.006103422117393428,-0.002804233821756482,0.02133447610783948,-0.00653752120855633,0.011088657439827898,-0.003950631263577098,0.05195703537093016,-0.01610000371534875,0.006502243405471144,0.005392527207968107
XNR_RS07710,0.013666749160069411,-0.00034486518675728403,0.02278623267930297,-0.01128773527350765,0.002786564483653944,0.010850510989983133,0.0686662203870738,-0.014685159741639718,0.0078021993256654,-0.01262962674663053
XNR_RS07715,-0.004960605616428544,-0.009246316164924153,0.011218899468708899,-0.006442367430014632,-0.0037135503164569595,0.007889405881346371,0.07983170835981261,-0.00534389454096877,0.0034347749385025828,-0.015836262120798254
XNR_RS07720,-0.0020870430760234447,-0.0026832940851356612,0.01277610333031931,-0.006286691792604642,-0.01091377752497533,0.04301752199789925,0.0029749174997707665,-0.021728455804241494,0.005274794466638461,-0.01006220879754796
XNR_RS07725,-0.010136622545980993,0.0033552723925391165,0.010770556921494829,-0.007886485060336608,-0.007436696761172589,0.036036428796611154,0.004742992273307795,-0.005518939052501665,-0.006130992308063271,-0.011541071036643875
XNR_RS07730,-0.01352215631449085,-0.010681824720269602,0.014468853908327077,-0.014610416183760626,0.003532612345302569,-0.002501202282923413,0.008716850198668085,-0.014071579043039845,0.00804519935864148,0.028682422759796856
XNR_RS07735,-0.023791752873057334,-0.0027815720785848,0.003121316228051438,0.017241941773882073,0.009190133450065852,-0.0028750694459618374,0.01798429399324974,0.010601909808587556,2.1706972090797432e-06,0.016188104990637296
XNR_RS07740,-0.01956504223268517,0.005382900350434321,-0.0044450159730897556,0.020083401408504727,0.006533245868067901,0.0002680768275602429,0.00732765297699693,-0.001826013449520467,-0.0005149086822730329,0.002131950033962172
XNR_RS07745,-0.0010751588789427696,0.010474114619467569,0.0030554088118497852,0.004442600474182864,-0.000461186339573914,-0.0060252261792768545,0.009513080020920515,0.0013056710716958778,0.001775460632543852,-0.0052022186472300115
XNR_RS07750,-0.005559590457740982,-0.003922198692790518,-0.0040519215229339635,0.023879868603168725,0.0010119356312790271,0.031854329217261265,0.01602440965018535,-0.012533381646050976,-0.0016691241205467186,-0.023871134559822607
XNR_RS07755,-0.022741292129095547,-0.022100296612355085,-0.008989887448211647,0.0070194616681050785,-0.007426345790679215,0.012163449480145881,0.009627964177213143,-0.004582575202586023,0.0017905662441151994,0.00528465081590701
XNR_RS07760,-0.017742915729645356,-0.01404006245765187,-0.00984341444277672,0.006632062061480704,-0.004989520165303545,0.003735325748260841,0.013036199657272755,-0.00640085271522396,0.001503864645435857,0.003585667009167357
XNR_RS07765,0.015973683011001185,-0.013592796133625275,0.004683633158348928,0.007833748476650892,0.008125616559627801,0.02091927959276729,-0.01455877834121835,-0.02509565535663952,0.007359613499812259,-0.005677519751902093
XNR_RS07770,0.0015641823711379642,0.006831239305681081,0.008481499478390135,0.000980681546445452,0.0057093679116678375,0.003285862452442992,-0.0024658087039628324,0.003875886368580285,-0.001626443442483575,-0.008535903534699608
XNR_RS07775,-0.00619870586899555,-0.021065205519365127,0.007231647298757035,0.012363301125307107,-0.011537647178879461,-0.019126034870233045,-0.012717821541306473,-0.008323854735242163,0.0047590838501026765,0.012927081424861703
XNR_RS07780,-0.004777371297296404,0.004249025382722046,0.011998170298499733,-0.0035165070078585995,0.0012740879332710968,-0.007154074901081615,-0.007962936825944126,0.0018313337507565785,0.006621878227423566,-0.007514727261998419
XNR_RS07785,-0.017134875882876127,0.029423137171873944,0.005157337521880312,-0.008619575038784797,-0.008829654253960305,0.0035948979513776686,-0.002792469397272757,-0.00833965317369398,-0.00012428194597181397,-0.0002035957561216319
XNR_RS07790,0.006450344949664954,0.00884325062510669,1.0906163542946004e-05,-0.01451196884919858,-0.012256478743425538,-0.004311241539560744,0.007262196513116951,-0.004052623424284673,0.001111910787391637,-0.0021806162734884374
XNR_RS07795,0.014341586305118852,0.0029880776863973734,0.005930930502723394,-0.00026964404275440704,-0.004546061269585776,0.006246648546562077,0.0037270540963477688,0.010899244851653868,-0.00513242072816942,0.011985573645934711
XNR_RS07800,0.003361043461736932,0.010847733222530258,0.004442185026616627,-0.006724888850803707,-0.009437133294339473,0.010091479520690075,0.0013936073928499653,0.028383214884981692,-0.014797782105273369,0.008294578393601953
XNR_RS07805,0.003677034270767906,0.01122749092856358,0.005795378760959934,-0.01098240418834079,-0.006892186775099749,0.010448578196829705,-0.0005647716286090549,0.027182210843969677,-0.012998229782332206,0.004547632775481241
XNR_RS07810,-0.0028023479883551817,0.010375204181334488,0.002697845122663876,-0.012010426956799086,-0.024118680792982638,0.023308996848563503,-0.004954929914530255,0.018983586397906226,-0.015662720264311113,0.010445449442437318
XNR_RS07815,-0.0036757588550385637,0.00961353201893806,-0.0014766660636611748,-0.005499306444071037,-0.001789604345813039,0.00871061319919917,0.0038419147588829618,-0.0052362300500538314,-0.0021973870128636067,-0.0019516171243557268
