,BGC-19-20 deletion,Glutamine,Prophages,Surugamide repressor,ArsR,Paulomycin-1,UC-1,Cyclofaulknamycin-1,Leucine,UC-2,ABC transporter,Histidine,UC-3,Cysteine,UC-4,UC-5,Minimycin deletion,RpoH,Isorenieratene/streptamidine,Mannitol/xylose,WhiH,WblA,Sucrose,Sulfate,Phosphate,Ribosomal,Phospholipid,Glycerol,RpoE,Carbohydrate metabolism-1,Phenylacetate,WhiB3,Potassium,Mce transporters,Nitrogen/Ammonia/Urea,Stress,Cyclofaulknamycin-2,Cytochrome,Transketolase,Carbohydrate metabolism-2,Fructose,BGC-1 related,UC-6,zwf,UC-7,NRPS BGC-14 related,Paulomycin-2,Surugamide F,Minimycin/dudomycin,SigK,Mms,NDH,SAL-2242,araBAD,LAP/Thiopeptide BGC-11,Cell membrane,Candicidin/antimycin,DNA damage,SigE,Glycosyltransferase,Lipid metabolism,Large genome deletion,SGR PTMs,Iron acquisition,RpoS,UC-8,Cellobiose,Paulomycin-3,Fatty Acid,Nitrate,Nucleotide,Translation,Cell motility,Quorum sensing,Serine protease,Surugamide,Amino acid transport,UC-9
XNR_RS14850,-0.22976551962188466,0.15738801125172225,-0.22360104918777138,0.18000728570444013,0.2137589775457832,-0.39273363916303583,-0.08786339477919623,0.27932800090810683,-0.13760888740111737,0.4395416840170293,-0.16666367439271798,0.0515043705539394,0.42731467351298946,0.06790820939045061,0.2130211407050222,-0.055415948279606574,0.09641048747617523,-0.05647231750845124,-0.36988270479171165,-0.0015723916975401771,-0.47368488112081697,-0.462224664947364,0.1650825954482301,-0.21811534231517443,0.15120964122249256,0.12496141414480715,0.032915978684970884,-0.36358618820399274,-0.3233885591274297,0.40689385168784514,0.12126064694507169,0.034673119167599575,-0.12033169067146048,-0.1394169930658395,-0.1098212801642932,0.47765205722694964,-0.24221376534819353,-0.4955501025384715,0.19095205855899422,-0.2514952199871544,0.028427567761974065,-0.19304973912197412,0.4386544265287672,-0.22204545283433014,0.3617468084502588,-0.4470868475660361,0.01961174955941179,0.16605093390800438,-0.1264567789194107,-0.25760061714202315,-0.3051905142213128,-0.5155840522995432,-0.018495148751729484,0.4028629691040958,0.07461939723247478,-0.5014794381551994,0.05147193816533452,0.46424821433638985,0.22816822448309432,0.028371969381508558,0.11880389350825202,-0.34887809997167957,-0.24851954833265666,0.13639846432639954,0.37585721409256784,-0.41353206665550835,0.01963491555127242,-0.247685572625674,0.016352294504621324,0.10653518421886302,-0.11002861579144584,-0.2871129324728712,-0.23756435078176533,-0.1031853817958161,0.3341966526300061,0.41894943385211636,-0.17424706182829483,-0.09782708787845268
XNR_RS16255,0.08166996685525714,0.29576543043281606,-0.2128358127701372,0.15290423352709753,-0.014510598151701339,-0.055686990384375926,0.10942398340388343,0.07759275228778648,-0.09053675023991278,0.43078262249452554,-0.3214009170257878,-0.2671762798776141,0.15299689749454004,-0.2107809892920994,-0.18334782173074282,-0.19754741644171522,-0.23294389370516294,-0.07724642070947008,-0.07063253003326057,-0.040680060857060614,-0.5002087835016439,-0.34271478783715925,0.17588373915324823,-0.539267804078257,-0.054164984719132614,-0.0643186389516462,-0.1141174133548468,-0.0067638904735070815,-0.2070408399062009,0.328812876121596,0.1390567618924067,-0.13376333275225302,-0.31407467209986395,0.36390935379044853,0.33331750323889525,0.15744708453096684,-0.08851088425170081,-0.04128585154421606,0.09540740002861,0.20815975731306927,0.37216108009120447,0.11107919352232536,0.16107024565796918,-0.1960358354728092,0.40653362051441244,-0.5224214947972078,0.03971983049443756,0.16071580598250157,0.16160769666913577,0.1409250991359664,-0.4402331888740691,-0.47749452848229734,-0.02194688153896317,0.659159920054162,0.4025363286188609,-0.5465569834172039,0.4526293111186915,0.21808985972412778,0.026494365741204597,0.08194448385880558,0.3219904915186408,0.12703477041633343,-0.17641771526563574,0.1742424286299227,0.21937093907402055,0.20124470874267156,0.4700594033946286,-0.07933483487570576,0.20586284922008793,0.042226390813757585,0.2896241259905633,-0.14615829669728242,-0.24093731919667288,0.10567572592083369,0.16619919625591237,0.49778562075302213,-0.4222112055060929,0.15183512300272953
XNR_RS16370,0.028712509461859794,0.06475184299943997,0.07260048104182097,-0.006873928934845068,-0.14213899710946337,-0.08129351948752192,0.22495394311243208,-0.0559881482785641,-0.23102343297991682,-0.2590855572202895,0.11893362306267152,0.326714037259023,0.13453476028121197,-0.3242422259274939,0.159884146874705,0.3070947587522565,0.20012694963539623,-0.023099389634029452,-0.042126777048756885,-0.10410854657146215,0.49577017946114743,0.6083059347217097,-0.3148298834345205,0.19575436867170254,0.25216355885233355,0.008102884803051423,0.18261230148916788,0.13209538133828777,0.24255198882935872,0.0138202515942546,0.08668540409308326,0.10644715344979262,0.40259887679688466,-0.03154455196682167,-0.14601814244652564,0.09702322796088884,0.12995136879158656,-0.08224911665177286,-0.1030012121605241,-0.03372215520172077,-0.275685148688023,-0.08656957413378012,0.21950298522762612,-0.06587655190427347,-0.14966794446416767,0.22649216497197786,-0.17248297154810793,-0.19128796544097332,-0.10638808017054802,-0.23430373742738184,0.13540232667639251,-0.08803598141855792,0.18767638730990133,-0.3829610654966296,-0.24987475885650345,0.3943679998888032,-0.3350259951386166,-0.04453719850185531,0.004107909506685995,0.2003991500397586,-0.07984217009745354,-0.06044760171173514,0.12229153358286968,-0.15178531612022916,-0.24539561433025087,-0.08213212839287669,-0.2694616049746651,-0.11888265788057815,-0.3239549676284221,0.03311983941334442,-0.007573541889036057,-0.33825533440398825,0.018461558063531575,-0.018825264135743446,0.004264279951745238,-0.39121974159494377,-0.060927137743250155,-0.14720771612856892
XNR_RS17300,-0.10280198463052269,0.12505060321347056,-0.17156675657002007,0.38910236993888225,-0.11853516800266872,0.13296294773346828,0.23460721192075606,-0.12780272304651324,-0.07603947253353133,-0.11974790767657263,-0.03384840985736119,-0.11181123886512122,-0.10902784494306668,-0.13086526717048838,-0.0005924702418355805,-0.035275434955975925,-0.027075832136906376,-0.036900529284999026,0.15848723756550906,-0.23062613621950703,0.1970354480215953,0.33188352834272233,-0.4827288843432065,0.0690595591859239,0.10127766236609333,-0.10621433523159331,-0.0704935340820968,0.15577102501985032,0.3653479618849936,-0.06565068348363234,0.03245034224857225,0.21748059413819326,0.18883468690293273,-0.12959692911611895,0.09608500529053338,-0.10123364698155814,-0.008145741887993588,0.33645070363804525,-0.4916582159058858,-0.07281360816693878,0.11228729999785714,-0.17618258044825036,-0.20376864355588709,-0.13413398862202308,0.151852497496625,0.17619532174377367,-0.19822965490201075,0.021569275871634923,0.019782019599587412,0.006163891284316797,0.10025835872422566,0.1595748808833656,-0.0853973749456323,-0.027904016345923856,-0.08416146927986777,0.08811822068966317,0.041739904984684384,-0.19389413952529405,-0.008970451198231972,-0.0667464348986401,-0.09148308100741949,0.04504453372360308,-0.040649945067641795,-0.10498306276420089,0.10256800811273034,-0.0028650540433632615,-0.16782197398574944,-0.28579710413518744,0.058766909002246515,0.00046621558619515375,0.002360035420801555,-0.0939850081283674,0.09120856400387103,0.2442164653445449,-0.14425752706511785,-0.18106133833409876,0.13825058537565682,-0.24654001432816597
XNR_RS17485,0.04590862522000452,-0.08749505550861224,0.09700237856821428,-0.23280953095237125,-0.3312661546596365,-0.015517160498045659,0.3461271384382299,-0.26511103170323896,-0.3942764942209538,-0.6129565075877311,0.22875432407716825,0.38232052582168324,0.01966503134069124,-0.29293802112622624,0.2190848390745418,0.42287491117289994,0.06498929441601141,-0.0010998054635833502,0.26343033899375035,-0.19556788243722448,0.9481116531309706,0.680488848760243,-0.5755677550242693,0.42290502696231874,0.29396195796646607,0.03763141632820187,0.10384677086343705,0.2519979220105301,0.3073078858773743,-0.3676634027714634,0.07657924014388398,0.424867186472914,0.40698651565528765,-0.01489052041821565,-0.19556209093925933,0.08221900086235405,0.20668987512951234,0.13355136392672826,-0.26531257583242646,-0.03785844304843603,-0.40425408691532655,0.015323724466009409,-0.04294569486103011,0.028146100960867424,-0.22340182165776995,0.38327843958512026,-0.30011137050587,-0.3031750729294381,-0.2755461527368592,-0.15059574243818588,0.2361628082741973,0.07384449480473675,0.32782484656874017,-0.6674626115370114,-0.462447058469226,0.838001377218216,-0.31555497897975815,-0.2722878559816617,-0.2812936353174812,0.17719956749093196,-0.357591987810055,-0.05964953329213648,0.32650901823105644,-0.3007507518812233,-0.31849937654524396,0.1512038497245274,-0.42646100671292525,-0.043725230487140256,-0.17499995656376524,0.1989130516618993,-0.0430707912170775,-0.23145200382933842,0.19334047231982504,-0.20250262210070372,-0.2310130082835795,-0.7938736376224974,0.02183452647843912,-0.11644443723724696
XNR_RS18855,0.03616732564261013,0.028619845494417283,-0.12742395907959198,-0.08247845997119309,-0.2157211370563785,-0.011779327711333207,0.3053144522777672,-0.13205831575131075,-0.46533817425343244,-0.37553984000407714,0.2679071669208169,0.48019104993487455,0.13591892829488453,-0.2760453798614558,0.47485592200937177,0.4315216176348796,0.16813587317546094,0.037087015519477094,0.11948613196854752,-0.22354197590852673,0.7947817445034341,0.6076850861398451,-0.6098001411967203,0.3620224837534003,0.3389572639573653,-0.10035797248922636,0.22288522003927794,0.18218373063974622,0.26935619971169916,-0.3008434158486658,0.2073836965857382,0.5799936177692423,0.439527784421913,-0.13226796797764945,-0.38564484565368345,0.35269701372990425,0.1491918833314318,-0.0700846543257567,-0.09416106966650817,-0.10045063645666888,-0.418528971099846,0.006370068611876393,0.05994489968835949,-0.03456076410707553,-0.03112988071251641,0.21103002370460117,-0.09150045550131494,-0.27635348755320216,-0.37315837604080454,-0.24849985723957516,0.22998675484415368,-0.10329657855674712,0.2292280686107181,-0.5887214052027342,-0.5422805413197317,0.6911208807246785,-0.39829347720958674,-0.12296566394601396,-0.13509769388342527,0.2632114203706674,-0.27480599929691213,-0.21816862409645393,0.2594075645071522,-0.18227291970840967,-0.18814665694467206,0.023343790848159084,-0.523352767670005,-0.0917865555007937,-0.16423703674531712,0.18149106748311344,-0.10383402956791371,-0.433893815201408,0.0734634142386294,-0.2745233741962124,-0.22060221154141296,-0.7342617490671344,-0.03658778839488055,-0.11110583441296507
XNR_RS19540,-0.01898279288039572,0.1353293538020315,-0.10860738219079627,0.033049183138169506,0.12009771415366813,-0.24570603862118331,-0.22656977104471093,0.19255514519574973,-0.005102888857099999,0.3799436950567827,-0.0015862912926565542,-0.05408737864639951,0.06674527659904705,0.23145200382933842,0.22982575120072227,-0.016494765354564192,0.16937062054163246,0.08998308303444376,-0.4908068657050077,-0.16947950070337742,-0.4871813879788193,-0.5054315563666226,0.23844581677206228,-0.09642902026966373,-0.09207613039905159,0.04326306894952072,0.02641791796806452,-0.39802591000359655,-0.4459493973656792,0.25222494873076423,0.06033293005202503,-0.21061419415070287,-0.05972945596405564,-0.1341281971240579,-0.25257938840623184,0.29665500452026417,-0.15691079181939327,-0.3099476506498929,0.2788785806660106,-0.14396331896848788,-0.1530061638912843,-0.2939828073591406,0.13401468376394085,-0.2847140940157031,0.05399471467895699,-0.1670841371449884,0.21500183300910594,0.2338369426913902,-0.1009927206662076,-0.27527395233249685,-0.3272097894848404,-0.4127525310293982,-0.13655715137064484,0.33400321659796983,-0.12050775220960125,-0.5289774704937656,0.05935532519550649,0.23830218762252636,0.32192446844183803,-0.14696099831525322,0.08729814457779689,-0.11759347043353416,-0.37652207805896787,0.10541974171077374,0.2422172402469726,-0.18322735857306754,-0.00859979532846191,-0.22252498886584515,0.0012851333984683804,-0.24776433699800018,-0.05247155071412065,-0.15862275861789374,-0.006377018409434582,0.024455758457469265,0.2208292382616471,0.5126211219405689,-0.055473863259258134,-0.11635988136695567
XNR_RS19730,-0.3562726845735923,-0.11085448340127724,-0.08721822190587773,0.2041833148101923,0.2804677677076498,-0.34469432184165005,-0.12512010118905245,0.18867715815828046,0.026957685578417167,0.04256808919370186,0.009007516785208976,0.20697713342858415,0.3503109165682594,0.12150157326042223,0.1171347837946937,0.009897090872657121,0.2633619993177615,-0.08771976562966034,-0.19216479823289814,0.14905288738026803,0.14119034974277062,0.2614878705762367,-0.07599198225021703,0.37191552057748184,-0.0184661912619037,0.3213094113579383,0.2443821021863484,-0.32578623928500483,0.0886869457898416,0.13308225259155054,-0.26009327786622677,0.1129011987821638,0.09997341702433993,-0.36970201005519876,-0.2238975738835874,0.12102898702646539,-0.11252127651564948,-0.5519175939337533,-0.07293175472542797,-0.4661443507701823,-0.21907673097739055,-0.22001379534815296,0.423023173520808,-0.07433098063380995,0.09282439193614987,0.08238116280537844,-0.20483891237984814,-0.002943818415689399,-0.239946973044631,-0.3844969707569893,0.1916111310274291,0.0071970945213008395,0.03948006247868004,-0.31382100448899003,-0.23496512649500279,0.10685834980531878,-0.5767353210140449,0.49402578027404204,0.31253413364113214,0.01957005077406266,-0.027877375455284133,-0.40580273347120954,-0.12414133803294086,-0.04875804221886186,-0.0600850539391163,-0.5606175821770124,-0.40888612698785926,-0.24049716535132093,-0.5241311449965221,0.1980698095581724,-0.4288980690566634,-0.09965488463625627,0.03036424468152263,-0.04137504061287948,0.17180884118496365,-0.03866693616437197,0.21084701236890221,-0.23747979491147406
XNR_RS19800,-0.11452281821240781,0.22587710788807813,-0.27348090456248414,0.4442756544537488,0.4258714322200723,-0.011369289655400079,-0.2737542632664396,0.43268802532506223,0.21812576701151173,0.5756882181819445,-0.114161428739382,-0.16978760839512377,0.10928382915312662,0.18145052699735734,0.0936467846472022,-0.2428346139300584,0.05291865435703079,0.11531509513404133,-0.18208411687474552,0.007788985613339905,-0.23180644350480606,-0.1768960929975577,0.005095939059541811,0.0352487940653362,-0.1973991540938072,0.2552214697779366,0.19679336340665177,-0.2942758571561776,0.017222177498987936,0.3460657485597992,0.0435642268437089,0.024703634570377993,-0.04653063210146241,-0.2854530891560571,-0.19290726827203128,0.028590888004591496,-0.39229811851605606,-0.29069439481452436,0.2649094875740515,-0.3948568023170625,-0.06858697295196704,-0.17049648774605902,0.15482121935356455,-0.18672658164361555,0.1640297011181645,-0.011471220019586845,0.2813307009044582,0.225724212341798,-0.07491592192829083,-0.11142668340023477,-0.019293217171328148,-0.04609858635326168,0.02232448720629142,0.07924564580704234,-0.09168810003538605,-0.32864608098019943,-0.3392978040377165,0.38059697602725245,0.7843083995832438,-0.0205847212175582,0.2666353539676684,-0.3889749569836488,-0.2810781915931774,0.19756710753479675,0.15213975579569677,-0.2761044531407003,-0.11916644128087085,-0.31344339882166183,-0.1577308679312595,-0.007043040675427659,-0.34147193237383655,-0.01492295280682053,-0.23917322891648599,0.154026625832745,-0.02757737586068899,0.32762098584036664,0.2881299195155528,-0.17732466384697937
XNR_RS22170,0.5990441711758304,0.1577436092267829,-0.229040424076647,-0.081407032847639,-0.43412200022123515,0.11717069108207769,0.4643524612997627,-0.056885830463163464,-0.2444967738460585,0.26418902522718596,-0.014255772241234423,0.06519431344397796,0.13230850846340553,-0.49717056366912243,-0.11344559959088858,-0.044589321983541715,-0.21153851722594194,-0.1774265942111661,0.04593642441023728,-0.0661939259927641,-0.2423597110969155,-0.09735797654327494,0.1675069164964449,-0.4895153616587776,0.0828989227234635,-0.41195677920898555,0.16111657764169043,0.46389609126010833,-0.04031751308444177,0.03297852686299459,0.4449660010111955,-0.18626442010599598,-0.1421227809151609,0.7803029995905411,0.2772870770251854,0.21196592977577056,0.08740354984076276,0.1970377646207814,0.3708058695673577,0.7770134287463318,0.30993259275518353,0.6447054994327228,0.11429810809135972,0.008049603021771977,0.0026693014121409488,-0.4038150913695676,0.05947694665277479,0.10115604090882502,0.43053358808202385,0.3920548756015194,-0.2527786159362333,-0.4308544370692935,0.21850105607965392,0.4547930147584742,0.5543094825933632,-0.19430765248000628,0.47895746086829605,-0.09022285105020128,-0.167915796252785,0.35407423194601856,0.2702944223820547,0.40811238285971424,0.2719785899903224,-0.049629083512821505,0.05201402237487323,0.4702007159449784,0.48137483211895266,0.4262420880898423,0.3332283141702318,-0.05915725596509811,0.6492842577239759,-0.480649736573715,-0.17710111202552428,-0.07140048266344041,-0.012961951595818305,0.1191536999853475,-0.5027709422014295,0.5965908926377897
XNR_RS25810,0.315329110559117,0.20254316258645982,-0.1464467132959473,0.09606183929867275,-0.22726243420134373,0.21706360628470192,0.059951849485917676,-0.03880593211553575,0.18643237354698552,0.3025739154406548,-0.18229492740067724,-0.4390355070948746,-0.19440147474704184,-0.20752500913608804,-0.51513579035704,-0.3275190554761798,-0.550616823490779,-0.36625375216674416,0.32584183766547037,0.24128365077498928,-0.49321612885851307,-0.3918463816747738,0.32079975953700446,-0.5786140829539419,-0.2358095268983227,-0.34801285017568506,0.027174287602314048,0.24475275805611846,-0.2839113923977323,0.08632053972127837,0.10377727288785515,-0.19537792130396733,-0.4285737451706146,0.47294704428005596,0.45646096617243953,-0.13607761533912985,0.030246098123033423,0.20664585974497715,0.04543024748808255,0.37468617320401304,0.6762598969460851,0.42810695043462293,-0.0642931563605995,-0.10596182592031246,0.17743006910994522,-0.4043560172795133,0.07912865754814616,0.28450444178936435,0.382681915294709,0.7852037651686571,-0.4537598115214902,-0.2140056953590989,0.0919626170389345,0.5408789988121638,0.6022943598338766,-0.4392822249081903,0.6881232013779132,0.0017090710495178867,-0.051676957193301086,0.11813323804388681,0.13720464084314943,0.348896632765168,0.10056299151719292,0.3149862538795797,0.22080838886897258,0.3250229198531971,0.534628814208166,0.08419042676969354,0.38191627926371524,0.026224481936028273,0.33362213603186247,0.06169277377424393,-0.12160118702542294,0.3060464976205631,0.11778574816597738,0.4407555819905263,-0.2877221980588057,0.3614595501511871
XNR_RS25815,0.18928294884543592,0.18305129703492676,-0.07384912800310887,0.14381389832098682,-0.07507460897253612,0.16379224970159303,-0.12887646676925338,0.00980906010358673,0.28582490332542015,0.37299389749859413,-0.22249139817764724,-0.5288129919515552,-0.18825322050723098,-0.12406257366061474,-0.5559056194325606,-0.33833409877631443,-0.5842399440772956,-0.3649379238290605,0.2644160519474201,0.3201267874734532,-0.5757252837689215,-0.5021524102187507,0.39485101081909735,-0.6133781286395945,-0.2655025369656836,-0.2035033929490829,-0.04512445639552225,0.11184598785291217,-0.3545549262771266,0.20269721643233302,0.04389202562853679,-0.20831033626016332,-0.45346907832363925,0.3699394614717702,0.472691060069996,-0.17065517479030434,0.003857716794591204,0.11383826315292622,0.030366561280708693,0.23952766859195362,0.6994675875920632,0.32764762673100634,-0.02925111877261942,-0.14665404892309988,0.27057820578234737,-0.42392317230459337,0.09557651176919259,0.2705226074018819,0.3141545947717831,0.7640717473933915,-0.47377175359029433,-0.1670609711531278,0.07170511545640768,0.5860526829403899,0.6406213350676939,-0.531977466439717,0.65768424637264,0.06750627943166872,-0.02493761108817034,0.021074681945410498,0.16687101001987062,0.20045590671981714,0.029654207030994358,0.4498007435125087,0.2413172414631872,0.2111238459716367,0.5343102818200824,0.007149604237986551,0.3472761716345171,0.10816491174625825,0.20713813707201553,0.18826827840194038,-0.18453044561522794,0.37761203797601045,0.16720344200307063,0.540047339704367,-0.23900643377508946,0.25000333011132997
XNR_RS26190,0.3864266978789797,0.2833021268117977,-0.09197535833445784,-0.1544134978968175,-0.4206046439705583,0.2595442438591299,0.309249195995295,-0.12827530928047007,-0.21791958968395214,0.053066916704938814,-0.16781965738656338,-0.011810601800345056,-0.1380953732301906,-0.47334549934005876,-0.23178096091375935,-0.06612211141799616,-0.3950548715474708,-0.12198458419071634,0.28029402276869503,-0.10067882147649607,-0.0688209494697594,-0.01703916616328897,0.0024538576878371013,-0.5688357177895705,0.22951416861019683,-0.4589999588803644,-0.024092052385257395,0.38700816427468143,-0.013440329327740289,-0.010644194110162397,0.37447536267808135,-0.1956709711010043,0.028561930514765712,0.5512701044612488,0.4094803346790844,-0.06673832680148888,0.12989577041112105,0.3450672943106062,0.11109425141703476,0.5580137246918778,0.39130661406442113,0.38483866913693354,-0.13302317931230592,0.02661830379765896,0.018061944703935726,-0.22396707185916928,-0.014841871835308329,-0.0691892887403434,0.34351980605431615,0.41473553993266804,-0.3044515190809587,-0.26877704991518353,0.06779122113155445,0.3962351788327699,0.4580385702181483,-0.05905416730131831,0.6316838954078633,-0.3297580485895096,-0.34113718379145047,0.21322847633217482,0.08508926725388594,0.40751585856930306,0.2563983021644566,0.05614915192199547,-0.09011744578723543,0.5469206894894157,0.44064901842796733,0.1661621306689354,0.4327227743128532,-0.07945645633297406,0.4660111463169837,-0.26365157421601937,-0.13672278821244835,-0.05351517864744197,-0.12886025057495096,-0.05902752641067859,-0.4476775803584821,0.3204348951651996
XNR_RS27425,0.18636468089926447,0.16773997054102954,-0.10345587571456544,-0.052956128500230765,-0.10358967059243436,-0.07184147823093757,0.17751336781011948,0.13802186929178598,-0.32078625165930563,0.18161814832724885,-0.059777929675728064,0.3181375764363858,0.3378349626119939,-0.26296427567432756,0.3888160238674933,0.17627619958878632,0.07120435976489521,0.03138155964421966,-0.13649568096631176,-0.34696660782619754,0.12141566607369436,0.13793730629538398,-0.196675574474252,-0.1701407487607983,0.405368361615274,-0.05454487027509823,0.08725105713008052,0.10300236320646439,-0.04733211004089312,0.15212825132856952,0.42545728604819544,0.13484206894762904,0.36727099414036235,0.08501882570451026,-0.1566714851900571,0.3762642108878531,-0.026230746445569848,-0.17839664568349645,0.254537515163009,0.05599750037767484,-0.17733381624241665,0.058773020095197595,0.23354272411109644,-0.11000892873711397,0.15939719382750744,-0.0894230519006795,0.03911965301360698,-0.1441051922452796,-0.1705241782376347,-0.1620412354615833,0.02212075314099107,-0.4148863322993416,0.20134333603592058,0.1161768146870096,-0.08006551923033359,0.07287940213198114,-0.11131444239389533,-0.13037123491182812,-0.04221199436833444,0.32202979106529916,-0.027042203691865625,-0.22129499039934014,0.14366442210649938,0.05547738002994207,-0.13682987856168122,0.019107761995216153,-0.054745272992598834,0.038904770330969056,0.04821828390729751,-0.005333260759380126,-0.0015059163742819643,-0.4593635724137594,-0.2834864406641578,-0.37103578507606727,-0.15214910247836727,-0.2606561692314377,-0.1853875728517977,-0.04208746666815343
XNR_RS27905,0.6804266901528447,0.2234389009111784,-0.1987239870334734,0.003578433208429651,-0.3717069216990956,0.23642428035742677,0.3796578998135298,0.041323971756934405,-0.15114167261391173,0.3278010718078249,-0.06111817743118525,-0.07763384452640473,0.09449349134161104,-0.5199064945832043,-0.18712670787378233,-0.08290027265079002,-0.3821382662261162,-0.16639221362263665,0.23888434442566311,-0.061738269034331834,-0.1617714000485808,0.004634735181610133,0.05687208712713191,-0.6460751235126755,0.07864084080616383,-0.4187416528881892,0.26411899831872765,0.5030793315189579,0.007613959198224608,-0.019712996296850912,0.523613702661511,-0.0835783709520794,-0.17407172038976262,0.6536038128646301,0.27999427146645056,0.06325920465963618,0.00649036945519847,0.2141404271988867,0.291157080457052,0.6510410769406809,0.40792920435437025,0.6044303747150114,0.121663828751701,-0.041775263868485436,0.12152403260917684,-0.32025730071435315,0.07278796496355479,0.21011128194588746,0.3608266053284496,0.47630924032605326,-0.2819920221504888,-0.36747301280165223,0.27654635332884225,0.46344277461099764,0.5167277275249785,-0.15365046230858806,0.39861680903452434,-0.18701417487938532,-0.1550101393130554,0.452257923075102,0.24279283574652533,0.3061593527977257,0.2459536207283268,0.1057334492407424,-0.013711623306996289,0.4335420619193259,0.4988547036932174,0.33062715814134236,0.4515287788794469,-0.065868926009081,0.5754368867822931,-0.3214887829159248,-0.28557277562684413,-0.02597191902645959,-0.20109820118845842,0.05313587569975383,-0.35890252315105275,0.5145571168804748
XNR_RS28030,0.5606254041902647,0.028840540595536906,-0.03040980957169812,0.07194784866184721,-0.16097948831898207,0.22671119792622021,0.17029644251398654,-0.03671938512969545,0.16172117683656123,0.07391523839157595,0.29890105293535263,-0.29818257845588236,-0.2612014550465091,-0.23471539826616677,-0.34897141173242563,-0.08442887625109394,-0.32149527622673896,-0.18992275103315082,0.1123669711151476,0.2346562024689891,-0.19080140237557242,-0.1384026755561774,0.2344275441936165,-0.4134019745036603,-0.3199550247982138,-0.29721571376864697,0.24614366922717518,0.37414471465771004,-0.04584250210649071,-0.22257561703712078,0.10702658164819659,-0.20492946596864517,-0.27680941356902383,0.4698190513197048,-0.007827193299366259,-0.14115005696636498,0.03690741883837749,0.33226078639973844,0.16426311400948507,0.5579105224334295,0.29656920280731425,0.4997744460954213,-0.0753893298114907,-0.027725106064404557,-0.08392629232603638,-0.10685247636237988,0.10286314391336647,0.446931170446241,0.35956281661960837,0.4271737026117615,-0.14234209782325669,0.036691528283964776,0.059712889876554744,0.17431711391444696,0.4092582687012228,-0.17082340117905845,0.29449502850228454,-0.18896168985544262,0.05722202358747044,0.13448762802911246,0.29987604253592615,0.5020923678005944,0.05067450413885695,0.06997001261496945,0.11911413129149757,0.26352982306883116,0.3903469525558124,0.32737887418543804,0.33697903964537107,-0.14264852312629406,0.5222084925238564,0.0405671119462446,0.09317592581052511,0.3891421439779609,0.002724747723031407,0.3276969065075299,-0.08724938188132453,0.3982803500795269
XNR_RS29215,0.1434705237024939,0.26998664267497696,-0.10444095136608926,0.028644103436891905,-0.35509259111485364,0.1305535202707168,0.15202319423553073,-0.0909091300403115,-0.12205271589177104,-0.006132444264046499,-0.10245313730311649,-0.14745838990974186,-0.17158722411183075,-0.309808776467155,-0.24835845641900833,-0.1157961425173718,-0.5397308547870115,-0.12014240967704669,0.29919894274376524,0.007458819170914297,-0.30814148358114934,-0.35750232759987055,0.2001788786288553,-0.44901345468710396,0.11493598023154716,-0.4114938284771028,-0.18625252487251975,0.19169847105208018,-0.2501492956495904,0.028185466770940696,0.122946095826845,-0.07078739331608858,-0.15852394647020135,0.37835368707602596,0.4605318202557516,0.044761656512130335,0.07622110141434664,0.47189517012790233,-0.15554018569552508,0.39090296530295526,0.4598447394054892,0.2321954476132182,-0.12994394726870287,-0.15306634497511482,0.11505311615258426,-0.35175858810861876,-0.09834347304862101,0.06351972131980198,0.1789784424526938,0.42342945434158413,-0.47057520564457395,-0.24555185644032848,-0.019674755373797766,0.43714950901310806,0.45933889871165745,-0.27134914905997554,0.9404231196003205,-0.005668562706108552,-0.30206731589473323,0.13013159784867273,0.04715041342920024,0.4038357034106926,0.1244502142954855,0.1395036370631929,0.26456167606336345,0.3422152157558653,0.3993868694743882,0.011771868681339854,0.44802158733583464,0.08746614983390773,0.3231430401947657,-0.16472166050119388,-0.03597471413701934,0.12616471120937173,0.15598541874862132,0.18554504722008675,-0.3885876368736997,0.12447993535007701
