,XNR_RS03030,XNR_RS03370,XNR_RS05170,XNR_RS05970,XNR_RS07380,XNR_RS07515,XNR_RS07760,XNR_RS07865,XNR_RS08220,XNR_RS09755,XNR_RS10635,XNR_RS13665,XNR_RS14315,XNR_RS14320,XNR_RS14400,XNR_RS14850,XNR_RS16255,XNR_RS16370,XNR_RS17300,XNR_RS18855,XNR_RS19540,XNR_RS19730,XNR_RS19800,XNR_RS22170,XNR_RS25815,XNR_RS26190,XNR_RS27425,XNR_RS27905,XNR_RS28030,XNR_RS29215,XNR_RS07675
XNR_RS02695,0.015300466231107446,8.374389720160639e-05,0.08910784592442146,0.109621171050391,0.0035423120553992756,0.024956874221705037,0.026266328805358743,0.3278950626015775,0.04210595586978201,0.3163696173429712,0.0983768467565995,0.5068091680612133,0.7710064659659152,0.00880698842654774,0.022382637392336587,0.03633985915468397,7.124042415884657e-07,0.2683057253188266,0.07062478684965248,0.35124390130463035,0.006058202679218773,0.02639049789126883,0.19392833525866,0.00018546783127774516,2.5072503216798547e-06,0.00017720052790649496,0.5307666648200045,0.0012359813004334278,0.07954278774699974,1.4605846576433496e-09,0.20450859186300505
XNR_RS02700,0.0029629695598438503,0.0064262600607878076,6.115416772217785e-05,0.63790873073923,0.9921922726702739,0.43593377694630464,0.4435301257356016,0.0037448707512279826,0.16920918206315969,0.6906768720037739,0.530176969126597,0.8526286496787614,0.9578868878375931,0.477275833546566,0.6968321292298967,0.9346320047689591,0.02832873718360302,0.08542939188298121,0.9579004361469695,0.9650013183235404,0.9883937746933258,0.7562075969347237,0.1851753197952577,0.022531030997608448,0.0010563361429063642,0.0003498546732368874,0.49400280255212126,0.000851030718776012,0.00010949001246314392,0.03027759039648823,0.39618262694495276
XNR_RS02705,7.761863677019077e-08,0.6709324824763586,0.42370069641257935,2.8291784260971443e-05,0.22708302891163007,7.598746575501309e-06,1.9981833872130977e-11,2.5315411637721828e-05,1.359294105174667e-09,0.4275615310699702,0.00020564646659198527,0.23787724460736737,6.10636058410857e-05,0.5466363677164832,2.9154623969869695e-16,4.0821203008279677e-10,0.00021052779943223342,2.570155428870443e-10,5.148372506220875e-08,1.5288993136142217e-09,3.0375490241726373e-07,0.00017326881910354847,0.001298985304829146,0.026694308437188955,0.09544710821076575,0.05184461076605562,1.294936643653936e-07,0.07739566617862488,0.2792721438746609,0.050125711478640866,0.5707675727311082
XNR_RS02710,0.0003523948387561419,0.2255417317578166,0.20929865591052116,0.0001066092036619607,0.12333053343256363,1.2288305474763354e-07,3.817659312788099e-06,7.852152208019454e-13,4.618195745367588e-09,0.05710161178687903,5.282160351704079e-09,0.013062046844192697,4.751897219800914e-07,0.8051275822685402,1.2822467890122139e-15,3.605771750257246e-16,0.004505682433562824,6.546313353546349e-07,0.005291784607174688,7.856819323688877e-13,1.128805816201747e-14,0.00047134528766402885,1.2698855141407947e-05,0.15685957554648872,0.008211596918259418,0.8407099615058591,9.805378347984073e-13,0.6742589813497035,0.0012721497331269432,0.7776303460253251,0.7525895640450991
XNR_RS02715,0.11609819662091607,6.6134881238083974e-09,0.8671765136378381,2.329647964712378e-13,0.0017160010506293327,0.17019979556503967,7.684512055198219e-05,4.211225468651387e-07,1.1465116711588271e-05,0.009885999177727178,0.5455607909589013,0.01834420901846729,0.001375085216961883,1.2038906681254619e-09,0.07846611000365199,0.03718911474584212,1.0003319043180757e-05,4.547612708516198e-14,0.043927157827756615,6.716060132573066e-18,0.0006088201556519025,1.0154350349232605e-10,0.005451762233154036,1.2019841720977772e-07,2.0788495503944788e-21,7.236486211484725e-10,0.00010642988697314141,1.118162356966736e-08,8.749755939305808e-09,4.367502711451421e-13,0.0003181197018364135
XNR_RS02720,0.9170575520514318,0.0007394298637200797,0.046803253227977376,7.0213883038474555e-06,0.8253689884346209,7.376486966642781e-07,0.0325255404357323,5.570662450029333e-16,0.000179550947397056,6.7115296159062045e-06,0.00012678084396860136,0.0003378643011633971,7.168029764696413e-07,0.4147225001761574,0.00022481743696792236,5.295475370760782e-10,0.5382409147079961,1.1271284926433372e-07,0.79948568677794,6.0839648057022966e-12,5.6472648136640985e-21,5.724565176818984e-08,9.292550653247559e-08,0.001830748011578208,5.844743923074755e-09,8.717251085033223e-08,5.885640895662918e-08,3.192763774712621e-05,3.019664710766676e-06,1.2913740653181811e-05,0.09770289754651922
XNR_RS02725,0.002565621423078877,0.9591741251083317,0.030899261768866024,0.8687957598293911,0.5996321645685957,2.9245139421032347e-08,0.010710459210753712,9.471163467016132e-09,0.9767696997089956,2.7319652887205553e-15,0.8376659927298975,7.25680727903707e-08,2.1058138633228758e-05,0.1314764370531508,0.29166365622900364,1.1156521169140804e-09,0.5429272199702497,0.016294659110313654,0.0962310173359175,0.5708948045255343,5.177361353649926e-13,5.330140547768266e-11,1.2850182394961313e-06,6.788419611368302e-08,0.10514778608760243,1.6634775971940347e-08,0.5089647612960466,1.8208280408004724e-07,0.007413266509050749,2.7269303936263393e-08,0.09124736500880988
XNR_RS02730,2.2377804708930324e-06,0.01397944439497932,0.014243868337881209,0.014873440982638016,0.0027392698149231553,4.6057053793382275e-05,2.5531264268127193e-06,0.005655323721268564,0.0029300401849067094,2.6422715977124485e-18,0.6849550807777541,0.0001304274859435481,0.00034347748567170995,4.972983422790642e-05,0.060702348860459554,0.00023973924657559088,0.2182084139337094,0.45874845737471426,0.731262529483649,0.00019667121850175587,1.4988570703639864e-07,7.086081238484212e-05,1.36823705941932e-05,5.22658610018947e-09,0.03759796827928686,7.09392605807161e-07,0.11370956568843335,6.137967715579143e-07,0.08610931246570884,0.005809024828329943,0.007391009493742534
XNR_RS02735,6.280725236957696e-06,0.6054543956935525,0.043119944399830225,0.6198845869705849,0.002539902524885312,8.419366985425296e-08,4.426702137407716e-06,9.34835047455983e-14,0.044999130357023846,7.736336764317161e-25,0.7389015862952073,0.0015345474380186394,5.777498997132521e-09,0.0012953194264561862,0.007246826323594036,3.5749500434799155e-09,0.7562728099533574,0.9511686072135703,0.10281089726252836,0.015917500926640887,2.4925214216132277e-12,3.7971703183502906e-10,2.3809353533269752e-07,8.780098392127916e-13,0.541810141740329,1.2958334464916425e-14,0.31233061031581555,4.401685455639704e-13,3.125714819547635e-06,1.3290981194320871e-06,0.4366789932632985
XNR_RS02740,0.07241249105521447,0.0014081464860314584,7.199332804674563e-08,0.7206173948063668,1.9353188815532487e-05,1.9117252671189417e-09,0.15644872320134978,0.00011010560479266485,0.0021372905465995655,0.0227761797746199,1.1674469323393776e-11,0.0016065978788383968,0.0034434483426217777,2.7559885151267388e-05,4.5562615014504827e-07,1.7230236562052622e-16,9.764637974070084e-09,0.00029585119565129245,0.028442743750481184,0.1305102096772135,6.851257814780279e-20,0.06597825823768928,0.05108121769712051,1.5808229077948368e-08,0.0022647523195292243,0.028716558227896094,1.275277645478311e-07,0.001608686590715981,0.0008307798419944294,1.1209480619905666e-05,9.579299900455603e-05
XNR_RS02745,0.4107069119943956,0.042225434725616115,0.9129699220660543,0.6237319481892847,0.018085321158196367,0.29407712833427246,0.14869935055740321,0.0023281182361276622,2.3390927479855174e-10,0.20788785737868093,2.3234156646469138e-14,0.04590127851565257,0.08045151692671122,0.02197222911342207,2.69784931924504e-13,3.0420554976347844e-07,0.08808576334839345,0.033321927605041705,0.9745592939887673,0.0001485661806064078,9.743766331673483e-08,0.4058569876155397,0.012386919732158514,0.0017542690757276567,0.05845959059865273,0.4403548700507972,5.415811383220979e-07,0.1617927461564896,0.8407837453077162,0.08183184454616971,0.4431055745395368
XNR_RS02750,0.5906819171590802,3.7664117070003804e-10,0.017681359818472867,0.04548461481345825,0.0001834737727662538,0.009993487308166925,0.06950217720649897,0.5258804919691051,3.5087129090328527e-13,0.6542203520438689,0.001638581888388915,0.0001925263407527929,0.00349791960164169,3.801706796637458e-07,6.346965052961412e-11,0.202282893785185,0.0009013241260786434,1.0076878948767125e-09,0.01446105866108411,9.89105378592906e-07,0.47510464875248837,1.4097260463209351e-05,2.1167461254511165e-05,0.2860372505171738,1.4477745231143977e-11,0.03657126506223313,0.008021298386913801,0.20740050536869736,0.12377002006416198,4.942425270251392e-07,0.7889795011097692
XNR_RS02755,0.03529088529012378,0.00038899681078833443,0.0036045547394258116,2.666868554384809e-11,0.7015947336757036,0.003496944414898572,0.0007107709665032684,3.867471267683895e-13,7.156423760244512e-07,5.110425605675684e-05,0.0003081260817160681,0.05907445675408409,3.6706508362478116e-07,0.013771947181156381,0.28632261558115374,5.263149558090628e-05,0.954920210211528,2.0044583801857164e-12,0.6998296842491485,4.6900637361793295e-06,0.0001522030791020799,1.0338040553744524e-12,0.0019069679845190076,0.00889028059782925,8.128797629871867e-09,0.00140625745254516,3.788649858036905e-06,7.61395308557109e-05,0.00039101110238640646,0.0002076665604497191,0.7154417773584936
XNR_RS02760,1.8867302651816712e-05,0.1369820285967272,0.11671849795639669,1.5830069325004158e-05,0.044816754503204874,0.7896047080006758,6.99237271673265e-08,0.23165812240523168,7.977700800526727e-11,0.470786796978241,0.06382568548604757,0.0008617845824965034,0.5812039036071792,0.01776323426229516,5.562428704362115e-15,0.13588362693734463,0.5864053769561617,1.5660351795769718e-13,0.3165827173448651,7.566822596335894e-12,0.0011410797645603943,0.000506097660946131,0.02979535341987615,0.16614946825459947,0.00034992410401056355,0.13953851294423056,8.836370008528726e-06,0.5339238040038774,0.941626502120742,0.9661605570929956,0.2783059548430607
XNR_RS02765,1.139211370840607e-12,0.4825609544788054,8.01171654908824e-05,3.638922390449558e-08,0.7449180722946951,7.89458351834963e-07,7.194061178133771e-08,1.824887144973191e-09,3.094506480985346e-06,0.6311426164846429,0.00022399955188507085,6.491630618151809e-05,1.069148235700158e-08,0.13843595492512575,6.430330263777345e-17,1.5769791189378962e-08,0.006803780137762804,5.362899823696501e-15,0.008148426974373488,3.861546600798909e-09,0.004839967922601557,1.4731031564685497e-08,0.006543835863598996,0.4723812367893927,0.2731913023746997,0.4107359979770332,2.212270021370005e-12,0.3205794628933446,0.002481462743458443,0.9871133046632127,0.004859499685668015
XNR_RS02770,8.388438189967207e-05,0.46272992151303194,0.1703472178035919,0.7844154664546487,0.2938303609075054,0.3390946275739678,1.1515069430682896e-07,0.8894762439166847,0.015983476124964383,1.7622494607543818e-07,0.00019323661014723108,0.5620411888039478,0.10208320846211932,0.10494714793081157,3.0820877210735194e-16,0.02282076092044554,9.531257846221892e-06,0.9543826005739304,0.9299056166160815,0.02484954037104135,0.04082240189957251,1.4646339173189683e-06,0.0014987261997415652,4.3288722619473303e-14,0.07766846746023419,6.320711028382089e-15,1.033923762664997e-06,2.11934177994296e-08,0.0788890436336383,5.81111115883834e-12,0.0025171787259095084
XNR_RS02775,1.5283998448669317e-07,0.0073441973494974555,0.004702640977430158,0.07616683221838656,2.075500942615233e-09,5.063165474513621e-10,4.491948919403535e-05,1.0146403317493903e-17,0.42230985708132296,0.37180887693510456,6.8848537887208865e-06,0.4103967371124192,2.038901896770623e-09,0.05827181826502453,0.07504064175711231,5.354141824957097e-14,1.7269187931530988e-09,0.13647608125621483,0.03521279529482613,0.35630917202514456,0.004385117868890467,0.19571058424328305,0.43397118364180254,0.0004522763316971868,0.01563872440615082,0.001015397480955903,0.0001766441815733837,0.007336642368674466,0.011705269917113617,9.343606971714064e-06,0.004578592410639342
XNR_RS02780,0.16950763046643072,0.00021503282506386907,0.003444999503734783,0.002405947182496864,0.42709517560236687,0.4511453346154667,0.16490419541053947,0.0010134260687475547,0.01727388611288055,2.9113684883048262e-09,0.011359756460412476,0.014824271682400785,6.66492195190717e-08,0.17509735406531812,8.91899282790693e-05,0.22861195099320952,1.6057002212706695e-07,0.04017523338079947,0.033494104524254886,0.6415966441776686,0.0004619964756851366,7.386999260740409e-06,0.14360328762763921,3.8506661136384705e-34,1.3860368020892485e-06,2.1734561615837252e-14,0.030091201880015867,3.928844956253711e-21,4.134130675533122e-21,3.988958409353339e-09,0.00010208137104680549
XNR_RS02785,0.8609857214748307,0.031041855480219874,0.5490290045254436,0.025533043014852312,0.19404361971694672,0.001623454209439606,0.16971501747560766,4.023789129813208e-05,0.004401539597660217,3.5659626902246465e-06,0.35450691505876664,5.823953142165488e-05,0.023623510315171764,0.011086721533716287,0.4457846776586023,0.01515985000592869,0.09119799726026707,1.4030022132601103e-07,0.4364379083976263,0.005836308625828977,1.0251227780903386e-05,7.855552980283737e-16,0.008852714946593574,0.0003335398519919839,1.6265106305080068e-07,2.8139752937760126e-09,0.4528380018844489,1.5927711851636237e-06,0.009331863663295277,5.673324448224758e-08,0.2353932770484691
XNR_RS02790,3.6857989233070936e-07,0.008860397629099043,0.13748056574395456,0.8849366302083367,0.09666451539905282,0.5916457357568381,4.188291720670954e-07,0.02040940701338269,2.8134540954579968e-05,1.7989157621443591e-12,0.027360026239463917,0.1393780734751537,0.00013390965061954322,0.0542370987502123,0.00043599045632275614,0.34764405588545666,3.418046461429331e-07,0.048850874277013435,0.9907406998520752,0.008527025801715325,0.5453118587904406,0.04877781876402613,0.1904915537089936,5.699892414357417e-35,0.07403364329154731,2.174474962541102e-12,0.00029517709488351856,5.533525077456096e-28,3.4761247638975795e-11,0.0008309450394496656,0.00783455226458403
XNR_RS02795,0.7480338499349466,0.8295419982740295,0.18112684920917166,0.43642520448302213,0.0001315282443445986,2.0212386469091758e-07,0.5232372138449942,1.0468089008076865e-10,3.0071655771591565e-07,0.00036794735356772076,1.0105434067453003e-10,0.0011443049203736756,0.006340653702791376,0.002167536845029743,0.007473413787194891,3.108725521952452e-15,0.00187222895937695,0.0028231411930036278,0.010730868878846679,0.1516671383182182,2.284974941655666e-15,0.00015714498922514146,0.04494256572406073,0.004360118070775019,0.2902726820222516,0.9958145621959177,1.1268129478284397e-05,0.5258285043279063,0.6025752713446321,0.7734530182487073,0.2907712909257592
XNR_RS02800,0.00213575587205855,0.5606437523842043,0.1521880116600698,1.9189815018175813e-07,4.027513822213491e-06,1.8649350636873928e-06,0.7275419560438847,6.140461459172604e-20,0.12664836031179538,5.047873888989341e-15,5.554258054282705e-07,0.8727322449796917,8.316901233088237e-42,0.09450868284141616,0.895096199504126,3.940570644324116e-16,0.11448218438548582,0.13714012418075497,0.45926461356565684,0.0040480030388513125,0.0004886150092825766,3.283198642998195e-08,0.0002697039892231062,0.0023866599705077,0.8353014133789106,1.92485114452548e-06,0.18121200820577305,9.983172327905807e-06,2.5307712716470206e-06,0.6747117780792387,0.13626368720553209
XNR_RS02805,0.026296853284587238,0.8273001880958909,0.07759607232794685,3.6082586630366654e-06,4.025364235888804e-08,6.6191396557606705e-09,0.2056483601495944,5.710931672644887e-25,0.12004122835538901,2.5515798600692107e-18,5.078535872143957e-07,0.6486674676371725,1.4168358680962748e-51,0.005481246425966787,0.6361547408893571,1.3186136253949883e-19,0.034994271063304765,0.5961165629268278,0.05836832164989913,0.03631328929581145,5.168785854738239e-06,1.4834659367840592e-08,0.00026289283954513245,0.0031741574505491114,0.9976392990515899,1.3824827943010643e-07,0.3760580433733469,4.342157771684029e-06,7.335691517492172e-06,0.792942413378068,0.2726679543375659
XNR_RS02810,0.00993290296043757,0.9781462022445544,0.18538909414863097,0.00012002542401778047,5.641945994173024e-09,5.83651057536135e-07,0.09265490995567342,3.817772738999234e-20,0.3203196823719101,2.378725679201194e-16,8.440844066563711e-07,0.7843613212485234,1.0890045139950366e-48,0.0016853647142737506,0.08355591700644528,1.3811720141888758e-16,0.010019024946041327,0.32477210085544106,0.28310589439296185,0.22676090327158305,0.0061228649022079615,1.66951388990491e-06,0.0003693359720474073,0.006836716854016512,0.7388822550869489,8.405222406924681e-06,0.20882614903245775,0.0006994157781068111,0.000301736809713549,0.6574003513554962,0.2935265248185271
XNR_RS02815,0.1809507996451857,0.0001184664760177324,0.000735589049538307,0.0008599011839203783,0.01770793335832269,0.49678203449936986,0.0021657583719680473,0.0010607299470758217,0.5605295362056313,1.1053308623891538e-06,8.230340628983691e-06,0.7847012719459331,1.8369907441072857e-06,0.0023319274116154766,3.4561576106994003e-09,0.9449950619941717,2.9076155134648867e-09,0.013123948939230993,0.7685636406532346,0.030445647825934008,0.018125137742645767,4.1485943347941414e-20,0.00013611148160478251,2.4756252770203122e-17,5.198255496010488e-08,8.627584064169852e-20,0.1715886098730595,1.1024502450894976e-15,1.039204525614095e-08,1.1153086844160012e-17,0.013926135858418086
XNR_RS02820,0.00031356663374482304,0.7767633274954915,0.0032313104474725805,0.0020876672838064524,0.5672114741388121,0.898095985797392,5.442166977343026e-05,0.47954185702938,0.8727976280998619,0.1265499997653395,0.0006959266970916754,1.2600304841791221e-06,0.047117004299258414,4.669828163373225e-06,1.2144867073365757e-09,0.017080083338112756,0.12299439333784652,0.2759184223714477,0.00022328282454781972,0.6317818103274904,4.950452667259572e-07,0.1682197737198771,6.354740314047954e-07,0.3294287294255208,0.04649752651144542,0.5836520117864061,0.048275101452575596,0.7316798770020285,0.5398358735807416,0.767109399063665,1.2718324764905836e-06
XNR_RS02825,2.11319176048477e-05,0.7967487596069427,0.0015031829552743718,0.000725342043253769,0.6850510198589218,0.972674557715287,1.7026255280383162e-05,0.4642182693559719,0.8888647159842462,0.11084702615100778,0.00020371250668736705,8.19158928727722e-06,0.013743116625924126,4.440768700512658e-06,2.7573610781798932e-09,0.012737212780735642,0.23646613956331172,0.16812605808429157,0.0011197393576132643,0.3712291256545057,1.6392628503721178e-07,0.11684668586410049,1.1028017061198451e-07,0.3145483964240513,0.03385573208419364,0.5141723769290043,0.04013125567005462,0.7651997111997328,0.5879701871342096,0.681250299730932,3.7095531194667326e-07
XNR_RS02830,0.00011573773460442779,0.7355285606937341,0.0005458792845189937,0.005155903251627639,0.8533338618676248,0.6315367942038843,9.562839452905233e-06,0.4120059417701719,0.973031148586962,0.032707608260397356,0.0001383516187001651,9.174727248191276e-07,0.29665072814424315,3.1586408750846286e-06,1.642033308045566e-09,0.005174670999668178,0.11648584594186838,0.40416986216341866,0.0013805435893678671,0.7583321208357287,1.1116483287676419e-07,0.42006871296230885,4.583308397350054e-10,0.3053052078261372,0.05900656320379798,0.9742958245864992,0.03828056934705743,0.46977396892086565,0.5337785595096487,0.3390534619225468,4.045244497370175e-06
XNR_RS02835,0.008228651347403053,6.945928605430118e-06,0.0012126272729298005,0.16779252712408652,0.6171952129635603,0.2948494452708367,0.214601609288612,1.6493402357737534e-05,0.023086442845030426,4.358722848774376e-06,0.7876392739132573,0.9240904112154775,0.002227550073356848,0.02392996224590108,1.58165694397325e-05,0.26047996580903104,0.006020928977951244,0.6508805731358885,0.86048314957486,0.44867108357028684,0.948937235421513,0.00023807836633195345,0.3063764797089602,8.806813940625958e-11,2.7493299917985432e-08,7.739033863669382e-09,0.16327389123121383,1.746296469607209e-12,1.6463063946255778e-06,1.7883824195726556e-06,7.250650440964345e-05
XNR_RS30670,0.007574741409090576,0.0012607367734316396,0.019764497087598604,0.5072617415654113,0.06608907971587127,0.09122120984167739,0.013344642946731789,5.769334643489524e-07,0.022867248669833185,1.2873572935865624e-06,0.2407386018171035,0.90905621392961,0.0006845033727643993,0.3083337085732357,5.4562809284475755e-09,0.06871216335065161,0.08757435236910138,0.2872900889657484,0.8667443493308786,0.03722428673468766,0.7661519068973482,0.0013403889639761514,0.4714222324440822,1.3436690353840256e-07,2.454961394963379e-05,1.4466526489744e-07,0.2452750364235428,1.1012303635265678e-08,0.00015387857262424035,2.300327934344334e-06,0.0012829494343772495
XNR_RS02840,0.029805693676993407,6.6727921606997655e-06,0.020741400701521622,0.13163270541793679,0.4573845318213169,0.09699735256918357,0.08759445099806341,5.334879960597157e-08,0.0008848584361694965,3.149904349907017e-07,0.4143771674172845,0.7092047659284955,0.0001852041046297355,0.030162650373964858,2.542500921964396e-07,0.03851933449363534,0.01645494992949811,0.38957576142080164,0.8605367456022368,0.5176037651681662,0.6344848347857981,6.421403732896542e-07,0.9427199596858602,3.58761991373853e-09,1.1332113945174749e-08,1.2103165336818498e-09,0.7361694403931096,6.785451730876767e-11,5.260346845302526e-06,4.0910499006140065e-09,0.00023307774997666586
XNR_RS02845,0.022937948297981778,3.3745327988515597e-07,0.05133207767177009,0.026065966321448163,0.9823612152573646,0.25648213384710683,0.06064601484844344,3.7924764922333824e-07,0.0006135873274129126,6.331960214893692e-07,0.634022763702585,0.6364197703793053,0.00019573320600150114,0.01474257721965682,1.8282518395324892e-07,0.1542158332166166,0.003009932254976497,0.1919472361315186,0.8104973889998429,0.9212600248909095,0.8846621679139326,2.6383739925839603e-07,0.6527744322467293,7.895573980201906e-11,4.0687239286744874e-10,1.100583974398969e-11,0.8419123765598144,2.7969656275474366e-12,2.7947773061350945e-06,4.120927459591706e-10,0.00024907530270067764
XNR_RS02850,0.03197932537620089,4.1255498129318796e-05,0.012021068107090643,0.23392709053795102,0.09077614254205116,0.006999665566542815,0.13603604147469975,1.1089996859769788e-10,0.0006951746165411858,6.801762974514953e-08,0.08165463675221814,0.684201944442615,7.72417594032244e-06,0.2511964984872744,1.2107301942182413e-05,0.0003533065419676638,0.22809604298434333,0.7098949522890587,0.7141496198399007,0.6304470007368247,0.13280380385101917,7.031528460275626e-08,0.737605369178994,4.2582757941497804e-08,3.1895439026198086e-07,1.5479833603770777e-09,0.7658088125773821,2.8971982207333077e-10,1.2910219067282127e-06,7.086013467518742e-07,0.005005635014563166
XNR_RS02855,0.008172099110344928,1.5060298800086593e-05,0.019827201647915342,0.15616093658703797,0.22429797378404492,0.021991561226552037,0.08771861182373225,7.646181310357153e-10,0.00027573564432407715,9.124268977071455e-08,0.18039013359468664,0.6473584282018385,7.779676999182404e-05,0.08657262355584869,3.0865205797776307e-06,0.0038370236844390976,0.06107774390562258,0.3138296234698596,0.9453930383455641,0.47026327981380744,0.15180207120899272,4.7658552416402574e-08,0.5479756718520452,3.815113795882803e-08,3.2713713556610663e-08,1.247557206010325e-11,0.8743935801321536,1.615283600548283e-10,1.9430334664581384e-06,7.277969546018718e-09,0.001956789744449836
XNR_RS02860,0.029361706804087805,0.00016301455810706106,0.08036921805915209,0.07810030936084936,0.23678967525016892,0.006166303471776301,0.09867559776053948,1.3901272766429443e-10,0.001898622830723458,1.6568539902963767e-08,0.11125552010007957,0.263584606834537,1.8284777614639024e-06,0.19346485056918888,2.92919830111035e-05,0.001112625169356395,0.10769260322585582,0.2645224507468384,0.5473557448206541,0.8106898995661873,0.08877651447655928,1.9984411298809706e-08,0.5817548183391168,3.1072972296574927e-09,8.47678417167319e-07,3.410071886552204e-11,0.6023602895831501,1.9628426921961265e-11,5.653644730848478e-07,8.222713996926884e-08,0.007446407091398545
XNR_RS02865,0.04672027470573226,7.22436814817777e-05,0.02598831274796634,0.13194486885467574,0.47015296394408335,0.04346744354305055,0.26121360678065675,1.432650646034044e-08,0.0017965557907044512,1.0006535920766398e-06,0.354321357826478,0.5199150947992486,0.00016290334837371802,0.08270168491028107,3.9321821514626625e-06,0.011262105885863188,0.0540309259281812,0.2775434598664237,0.7852031953681315,0.5550751117501334,0.23646374319022154,2.721181153872544e-07,0.7974620003358688,9.957050684999144e-08,2.465897435946802e-07,4.410510169037638e-09,0.7285956159328882,5.850489988059991e-11,2.808515791936909e-06,9.307539398746106e-07,0.00339939637542253
XNR_RS02870,0.03936206318190801,2.5297917380901576e-05,0.03529849697137785,0.09902581367016718,0.500665247864776,0.06359596710036478,0.2900298443309524,8.01280556982243e-08,0.005319347941544914,3.4482860789388617e-06,0.5491482172696527,0.9534755703416482,0.0002703277284160437,0.04445402444383644,7.287262355365246e-07,0.029268984366453702,0.095488882832716,0.3286170711590579,0.7525407208316883,0.5880458362001075,0.36479567623630105,2.557430702968437e-06,0.5493646462539935,6.6424358622664e-08,2.1938732145311866e-07,1.9014716763101393e-09,0.5616790976590704,1.0341436423777641e-11,2.049736945052329e-06,1.7404237786323073e-06,0.0021039971826269676
XNR_RS02875,0.0718298585567793,0.08600729823424591,0.09506330323400856,0.4904463910692317,0.0728749181842869,0.2899954424123073,0.3415129727202295,0.04667636817899696,0.40610512457300674,0.9735988666573363,0.07176180281393135,0.5659401407100539,0.6156167877357522,0.06609346010798196,3.8731688716388245e-08,0.8179738690323166,0.061922007047087314,0.6617888839417092,5.160957121125949e-05,0.2828489817191428,0.7328014012988187,0.20241737121238437,2.458085975597467e-05,0.6668341322703526,0.06901769285777717,0.027143442517142395,0.029306034851035497,0.006622678272094079,0.34067997190106647,0.01965615399971822,0.435282970042699
XNR_RS02880,0.006431619178553538,2.9982515930214707e-05,0.08998495598346934,0.036286652543266414,0.4884117771121905,0.24668270544043547,0.023439329125148463,1.1186289121162083e-06,0.033394793889054496,1.3116557519559004e-06,0.2884361921924038,0.8351650039718417,0.0018772689805869299,0.0052416048630784685,8.612010468577585e-09,0.7821416997221702,4.9476010109868385e-05,0.29012354183900385,0.32679832124530617,0.7681821486361153,0.3833664678895271,3.0880410976038845e-07,0.9151094739296693,2.82739868327194e-11,6.432434189402829e-10,8.41508488585881e-16,0.36047065380025456,2.7927329782916392e-14,7.152258485749215e-05,5.652215962237835e-14,0.00010254964613057173
XNR_RS02885,0.0048133819851464915,0.4336096447293073,0.9454066179837971,0.44235832069938497,0.004579438311057526,1.428448974002396e-06,0.0003167756435398023,3.1178471030703743e-16,0.013696364150576469,0.00022656289081968126,0.0011850610701909573,0.01644429025888041,8.532079659828918e-07,0.018052573296264245,0.002498125741112489,1.719109652064147e-10,0.052858325681295226,0.04482905067923344,1.5096442640656654e-05,0.0008424658063483332,1.5878630759292785e-05,0.0029827994148388217,0.7570080721567394,0.7053344261148751,0.9534212171943197,0.0013900743279707528,0.6394676723464964,0.008134895512814197,0.00680928182013791,0.34454018542510423,0.22322421500587805
XNR_RS02890,0.06666159607537728,0.5249141590160638,0.9065673323688401,0.19911720905539965,5.7830551447428445e-05,7.035315678929566e-09,0.0014962632991280882,1.4338372024153441e-16,0.07226529120494923,7.796385116912794e-05,0.00031691705038405267,0.01935213226646375,1.1362171498489357e-07,0.000774790898649327,0.0032251738735534718,5.648384463547457e-13,0.002134546548065659,0.03922252241440886,0.000466408905414962,4.592777950662192e-05,1.4476226116436274e-05,0.011564225137465668,0.7096688486166696,0.6567958599891897,0.0873097651259175,0.03880721759897981,0.976828046723354,0.053459636646147904,0.03586062521251296,0.5952113982543518,0.06163552189379775
XNR_RS02895,0.13973758546907422,0.7230473956900885,0.4059795281345602,0.3958495889323925,0.014796283812509916,0.0006522942532715346,0.03282197195297455,2.560542774060426e-08,0.2101328947761296,0.04479585388914159,0.057058136931225696,0.3898017066473043,0.00101510437805713,0.23079752551419547,0.0015863579807500216,9.311653926276885e-05,0.12207595850618755,0.029081092187682213,0.006734310189747697,0.0011203591949456707,0.04361080457284874,0.14390254213445397,0.058236042311133815,0.6549705193010726,0.41207308938909937,0.12887847988581375,0.3661056569976311,0.059015912363320475,0.050000284560379034,0.6727901564991007,0.3166053361355957
XNR_RS02900,0.007540198807300588,0.8994198927722901,0.6152385234560284,0.4333737674872813,0.0015076933146716642,8.01160319070588e-08,4.2445936360076096e-05,9.211967710586666e-15,0.23157240209372007,1.468023331509282e-05,0.010227711370644812,0.03614406979726649,8.303436724724973e-08,0.00871718173376103,6.033788601176325e-05,5.885048446192754e-11,0.010170683462205893,0.020210203878031078,3.5586205349616774e-06,0.0003379958300035926,1.0288463786138254e-06,0.001621261936042138,0.6867676544590864,0.8568589013730041,0.2874222859687265,0.0003266155949291065,0.8976358208439186,0.015695654070737416,0.04608816915492229,0.2385400570170081,0.21649469151744669
