Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000011	salb2	n46	1.0	Terminal	salb2_XNR_RS05360	salb2_XNR_RS02475
OG0000012	N0	n0	0.8571428571428571	Non-Terminal	sac2_SACI_RS04945, bsu2_BSU_11460, bsu2_BSU_12950, bsu2_BSU_11360, ecol2_b1484, ecol2_b1291, sen2_STM1695, ecol2_b3541, sen2_STM3627, salb2_XNR_RS08400, salb2_XNR_RS08425, sen2_STM1743, ecol2_b1246, pae2_PA4505	salb2_XNR_RS06690, ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483, sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645, salb2_XNR_RS05730, salb2_XNR_RS28755, salb2_XNR_RS04235, pae2_PA1807, ecol2_b2180, sen2_STM2219, pae2_PA2061, sen2_STM0848, ecol2_b0829, mtub2_Rv3663c, mtub2_Rv1281c, ecol2_b3479, salb2_XNR_RS05735, salb2_XNR_RS28750, sac2_SACI_RS08435, salb2_XNR_RS28860, salb2_XNR_RS05640
OG0000012	bsu2	n4	1.0	Terminal	bsu2_BSU_11460, bsu2_BSU_12950	bsu2_BSU_11360
OG0000012	bsu2	n5	1.0	Terminal	bsu2_BSU_11460	bsu2_BSU_12950
OG0000012	N2	n6	0.4	Non-Terminal	ecol2_b1484, ecol2_b1291, sen2_STM1695, ecol2_b3541, sen2_STM3627	salb2_XNR_RS08400, salb2_XNR_RS08425, sen2_STM1743, ecol2_b1246
OG0000012	N5	n7	0.5	Non-Terminal	ecol2_b1484	ecol2_b1291, sen2_STM1695, ecol2_b3541, sen2_STM3627
OG0000012	N5	n8	1.0	Non-Terminal	ecol2_b1291, sen2_STM1695	ecol2_b3541, sen2_STM3627
OG0000012	salb2	n12	1.0	Terminal	salb2_XNR_RS08400	salb2_XNR_RS08425
OG0000012	N0	n14	0.14285714285714285	Non-Terminal	salb2_XNR_RS06690	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483, sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645, salb2_XNR_RS05730, salb2_XNR_RS28755, salb2_XNR_RS04235, pae2_PA1807, ecol2_b2180, sen2_STM2219, pae2_PA2061, sen2_STM0848, ecol2_b0829, mtub2_Rv3663c, mtub2_Rv1281c, ecol2_b3479, salb2_XNR_RS05735, salb2_XNR_RS28750, sac2_SACI_RS08435, salb2_XNR_RS28860, salb2_XNR_RS05640
OG0000012	N0	n15	0.2857142857142857	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483, sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645, salb2_XNR_RS05730, salb2_XNR_RS28755, salb2_XNR_RS04235, pae2_PA1807, ecol2_b2180, sen2_STM2219, pae2_PA2061, sen2_STM0848, ecol2_b0829, mtub2_Rv3663c, mtub2_Rv1281c, ecol2_b3479, salb2_XNR_RS05735, salb2_XNR_RS28750	sac2_SACI_RS08435, salb2_XNR_RS28860, salb2_XNR_RS05640
OG0000012	N0	n16	0.2857142857142857	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483, sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645, salb2_XNR_RS05730, salb2_XNR_RS28755, salb2_XNR_RS04235, pae2_PA1807, ecol2_b2180, sen2_STM2219, pae2_PA2061, sen2_STM0848, ecol2_b0829, mtub2_Rv3663c, mtub2_Rv1281c	ecol2_b3479, salb2_XNR_RS05735, salb2_XNR_RS28750
OG0000012	N0	n17	0.5714285714285714	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483, sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645, salb2_XNR_RS05730, salb2_XNR_RS28755	salb2_XNR_RS04235, pae2_PA1807, ecol2_b2180, sen2_STM2219, pae2_PA2061, sen2_STM0848, ecol2_b0829, mtub2_Rv3663c, mtub2_Rv1281c
OG0000012	N0	n18	0.14285714285714285	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483, sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645	salb2_XNR_RS05730, salb2_XNR_RS28755
OG0000012	N0	n19	0.14285714285714285	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506, ecol2_b1483	sac2_SACI_RS04940, sac2_SACI_RS08440, salb2_XNR_RS05645
OG0000012	N1	n20	0.16666666666666666	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395, sen2_STM3626, ecol2_b3540, pae2_PA4506	ecol2_b1483
OG0000012	N1	n21	0.3333333333333333	Non-Terminal	ecol2_b1247, sen2_STM1742, bsu2_BSU_11370, bsu2_BSU_13000, bsu2_BSU_11470, salb2_XNR_RS06685, salb2_XNR_RS08420, salb2_XNR_RS08395	sen2_STM3626, ecol2_b3540, pae2_PA4506
OG0000012	bsu2	n25	1.0	Terminal	bsu2_BSU_11370	bsu2_BSU_13000, bsu2_BSU_11470
OG0000012	bsu2	n26	1.0	Terminal	bsu2_BSU_13000	bsu2_BSU_11470
OG0000012	salb2	n27	1.0	Terminal	salb2_XNR_RS06685	salb2_XNR_RS08420, salb2_XNR_RS08395
OG0000012	salb2	n28	1.0	Terminal	salb2_XNR_RS08420	salb2_XNR_RS08395
OG0000012	sac2	n32	1.0	Terminal	sac2_SACI_RS04940	sac2_SACI_RS08440
OG0000012	salb2	n33	1.0	Terminal	salb2_XNR_RS05730	salb2_XNR_RS28755
OG0000012	N4	n36	1.0	Non-Terminal	pae2_PA1807, ecol2_b2180, sen2_STM2219	pae2_PA2061, sen2_STM0848, ecol2_b0829
OG0000012	mtub2	n41	1.0	Terminal	mtub2_Rv3663c	mtub2_Rv1281c
OG0000012	salb2	n43	1.0	Terminal	salb2_XNR_RS05735	salb2_XNR_RS28750
OG0000012	salb2	n45	1.0	Terminal	salb2_XNR_RS28860	salb2_XNR_RS05640
OG0000013	N0	n0	0.8571428571428571	Non-Terminal	pae2_PA0745, salb2_XNR_RS06840, sac2_SACI_RS08475, sac2_SACI_RS07790, sac2_SACI_RS09975, salb2_XNR_RS19935, bsu2_BSU_18220, bsu2_BSU_28540, mtub2_Rv3039c, pae2_PA1629, pae2_PA3591, ecol2_b1393, salb2_XNR_RS00725, mtub2_Rv1070c, sac2_SACI_RS11060	sen2_STM0070, ecol2_b0036, mtub2_Rv3516, mtub2_Rv0222, ecol2_b2262, sen2_STM2307, bsu2_BSU_30800, mtub2_Rv0548c, bsu2_BSU_17160, salb2_XNR_RS11280, mtub2_Rv0971c, pae2_PA2890, pae2_PA2013, mtub2_Rv3550, mtub2_Rv2831, salb2_XNR_RS10720, sac2_SACI_RS11055, mtub2_Rv1472, pae2_PA4980, ecol2_b1394, mtub2_Rv1142c, mtub2_Rv1141c, pae2_PA4330, bsu2_BSU_09880, salb2_XNR_RS08230, mtub2_Rv2486, pae2_PA1021, salb2_XNR_RS01390, mtub2_Rv0905, mtub2_Rv3373
OG0000013	N0	n1	0.5714285714285714	Non-Terminal	pae2_PA0745, salb2_XNR_RS06840, sac2_SACI_RS08475, sac2_SACI_RS07790, sac2_SACI_RS09975, salb2_XNR_RS19935, bsu2_BSU_18220, bsu2_BSU_28540, mtub2_Rv3039c	pae2_PA1629, pae2_PA3591, ecol2_b1393, salb2_XNR_RS00725, mtub2_Rv1070c, sac2_SACI_RS11060
OG0000013	N0	n4	0.14285714285714285	Non-Terminal	salb2_XNR_RS06840	sac2_SACI_RS08475, sac2_SACI_RS07790, sac2_SACI_RS09975, salb2_XNR_RS19935, bsu2_BSU_18220, bsu2_BSU_28540
OG0000013	sac2	n6	1.0	Terminal	sac2_SACI_RS08475	sac2_SACI_RS07790, sac2_SACI_RS09975
OG0000013	sac2	n7	1.0	Terminal	sac2_SACI_RS07790	sac2_SACI_RS09975
OG0000013	N1	n8	0.16666666666666666	Non-Terminal	salb2_XNR_RS19935, bsu2_BSU_18220	bsu2_BSU_28540
OG0000013	pae2	n12	1.0	Terminal	pae2_PA1629	pae2_PA3591
OG0000013	N0	n15	0.7142857142857143	Non-Terminal	sen2_STM0070, ecol2_b0036, mtub2_Rv3516, mtub2_Rv0222, ecol2_b2262, sen2_STM2307, bsu2_BSU_30800, mtub2_Rv0548c, bsu2_BSU_17160, salb2_XNR_RS11280, mtub2_Rv0971c, pae2_PA2890, pae2_PA2013, mtub2_Rv3550, mtub2_Rv2831	salb2_XNR_RS10720, sac2_SACI_RS11055, mtub2_Rv1472, pae2_PA4980, ecol2_b1394, mtub2_Rv1142c, mtub2_Rv1141c, pae2_PA4330, bsu2_BSU_09880, salb2_XNR_RS08230, mtub2_Rv2486, pae2_PA1021, salb2_XNR_RS01390, mtub2_Rv0905, mtub2_Rv3373
OG0000013	N1	n16	0.5	Non-Terminal	sen2_STM0070, ecol2_b0036, mtub2_Rv3516, mtub2_Rv0222	ecol2_b2262, sen2_STM2307, bsu2_BSU_30800, mtub2_Rv0548c, bsu2_BSU_17160, salb2_XNR_RS11280, mtub2_Rv0971c, pae2_PA2890, pae2_PA2013, mtub2_Rv3550, mtub2_Rv2831
OG0000013	mtub2	n19	1.0	Terminal	mtub2_Rv3516	mtub2_Rv0222
OG0000013	N1	n20	0.16666666666666666	Non-Terminal	ecol2_b2262, sen2_STM2307, bsu2_BSU_30800, mtub2_Rv0548c, bsu2_BSU_17160, salb2_XNR_RS11280, mtub2_Rv0971c, pae2_PA2890, pae2_PA2013, mtub2_Rv3550	mtub2_Rv2831
OG0000013	N1	n21	0.16666666666666666	Non-Terminal	ecol2_b2262, sen2_STM2307, bsu2_BSU_30800, mtub2_Rv0548c, bsu2_BSU_17160, salb2_XNR_RS11280, mtub2_Rv0971c, pae2_PA2890, pae2_PA2013	mtub2_Rv3550
OG0000013	N1	n22	0.3333333333333333	Non-Terminal	ecol2_b2262, sen2_STM2307, bsu2_BSU_30800, mtub2_Rv0548c	bsu2_BSU_17160, salb2_XNR_RS11280, mtub2_Rv0971c, pae2_PA2890, pae2_PA2013
OG0000013	pae2	n29	1.0	Terminal	pae2_PA2890	pae2_PA2013
OG0000013	N0	n30	0.14285714285714285	Non-Terminal	salb2_XNR_RS10720	sac2_SACI_RS11055, mtub2_Rv1472, pae2_PA4980, ecol2_b1394, mtub2_Rv1142c, mtub2_Rv1141c, pae2_PA4330, bsu2_BSU_09880, salb2_XNR_RS08230, mtub2_Rv2486, pae2_PA1021, salb2_XNR_RS01390, mtub2_Rv0905, mtub2_Rv3373
OG0000013	N0	n31	0.42857142857142855	Non-Terminal	sac2_SACI_RS11055, mtub2_Rv1472, pae2_PA4980, ecol2_b1394, mtub2_Rv1142c, mtub2_Rv1141c, pae2_PA4330, bsu2_BSU_09880, salb2_XNR_RS08230	mtub2_Rv2486, pae2_PA1021, salb2_XNR_RS01390, mtub2_Rv0905, mtub2_Rv3373
OG0000013	N1	n34	0.16666666666666666	Non-Terminal	mtub2_Rv1472	pae2_PA4980, ecol2_b1394, mtub2_Rv1142c, mtub2_Rv1141c, pae2_PA4330, bsu2_BSU_09880
OG0000013	N1	n35	0.16666666666666666	Non-Terminal	pae2_PA4980	ecol2_b1394, mtub2_Rv1142c, mtub2_Rv1141c, pae2_PA4330, bsu2_BSU_09880
OG0000013	mtub2	n38	1.0	Terminal	mtub2_Rv1142c	mtub2_Rv1141c
OG0000013	N2	n40	0.2	Non-Terminal	mtub2_Rv2486	pae2_PA1021, salb2_XNR_RS01390, mtub2_Rv0905, mtub2_Rv3373
OG0000013	mtub2	n43	1.0	Terminal	mtub2_Rv0905	mtub2_Rv3373
OG0000014	N0	n0	0.8571428571428571	Non-Terminal	sac2_SACI_RS10210, sac2_SACI_RS07970, sac2_SACI_RS09450, bsu2_BSU_03080, bsu2_BSU_08410, bsu2_BSU_37550, bsu2_BSU_32870, bsu2_BSU_21700, bsu2_BSU_28400, salb2_XNR_RS03395, sen2_STM2813, ecol2_b2684, pae2_PA0942	sac2_SACI_RS05655, sac2_SACI_RS06365, bsu2_BSU_13340, bsu2_BSU_13670, salb2_XNR_RS14645, salb2_XNR_RS01730, salb2_XNR_RS00460, salb2_XNR_RS10290, salb2_XNR_RS13900, bsu2_BSU_05670, bsu2_BSU_07220, mtub2_Rv0042c, pae2_PA4135, sen2_STM2920, sen2_STM1100, salb2_XNR_RS22300, pae2_PA1603, bsu2_BSU_04770, pae2_PA0253, salb2_XNR_RS24550, salb2_XNR_RS00835, bsu2_BSU_08990, sen2_STM1520, ecol2_b1530, pae2_PA5157, ecol2_b1642, sen2_STM1444, pae2_PA3341, bsu2_BSU_40710, bsu2_BSU_36440
OG0000014	sac2	n4	1.0	Terminal	sac2_SACI_RS10210, sac2_SACI_RS07970	sac2_SACI_RS09450
OG0000014	sac2	n5	1.0	Terminal	sac2_SACI_RS10210	sac2_SACI_RS07970
OG0000014	bsu2	n6	1.0	Terminal	bsu2_BSU_03080	bsu2_BSU_08410, bsu2_BSU_37550, bsu2_BSU_32870, bsu2_BSU_21700, bsu2_BSU_28400
OG0000014	bsu2	n7	1.0	Terminal	bsu2_BSU_08410	bsu2_BSU_37550, bsu2_BSU_32870, bsu2_BSU_21700, bsu2_BSU_28400
OG0000014	bsu2	n8	1.0	Terminal	bsu2_BSU_37550, bsu2_BSU_32870	bsu2_BSU_21700, bsu2_BSU_28400
OG0000014	bsu2	n9	1.0	Terminal	bsu2_BSU_37550	bsu2_BSU_32870
OG0000014	bsu2	n10	1.0	Terminal	bsu2_BSU_21700	bsu2_BSU_28400
OG0000014	sac2	n14	1.0	Terminal	sac2_SACI_RS05655	sac2_SACI_RS06365
OG0000014	N1	n15	0.3333333333333333	Non-Terminal	bsu2_BSU_13340, bsu2_BSU_13670, salb2_XNR_RS14645	salb2_XNR_RS01730, salb2_XNR_RS00460, salb2_XNR_RS10290, salb2_XNR_RS13900, bsu2_BSU_05670, bsu2_BSU_07220, mtub2_Rv0042c, pae2_PA4135, sen2_STM2920, sen2_STM1100, salb2_XNR_RS22300, pae2_PA1603, bsu2_BSU_04770, pae2_PA0253, salb2_XNR_RS24550, salb2_XNR_RS00835, bsu2_BSU_08990, sen2_STM1520, ecol2_b1530, pae2_PA5157, ecol2_b1642, sen2_STM1444, pae2_PA3341, bsu2_BSU_40710, bsu2_BSU_36440
OG0000014	bsu2	n17	1.0	Terminal	bsu2_BSU_13340	bsu2_BSU_13670
OG0000014	N1	n18	0.3333333333333333	Non-Terminal	salb2_XNR_RS01730, salb2_XNR_RS00460, salb2_XNR_RS10290, salb2_XNR_RS13900, bsu2_BSU_05670, bsu2_BSU_07220	mtub2_Rv0042c, pae2_PA4135, sen2_STM2920, sen2_STM1100, salb2_XNR_RS22300, pae2_PA1603, bsu2_BSU_04770, pae2_PA0253, salb2_XNR_RS24550, salb2_XNR_RS00835, bsu2_BSU_08990, sen2_STM1520, ecol2_b1530, pae2_PA5157, ecol2_b1642, sen2_STM1444, pae2_PA3341, bsu2_BSU_40710, bsu2_BSU_36440
OG0000014	salb2	n20	1.0	Terminal	salb2_XNR_RS01730, salb2_XNR_RS00460, salb2_XNR_RS10290	salb2_XNR_RS13900
OG0000014	salb2	n21	1.0	Terminal	salb2_XNR_RS01730, salb2_XNR_RS00460	salb2_XNR_RS10290
OG0000014	salb2	n22	1.0	Terminal	salb2_XNR_RS01730	salb2_XNR_RS00460
OG0000014	bsu2	n23	1.0	Terminal	bsu2_BSU_05670	bsu2_BSU_07220
OG0000014	N1	n24	0.6666666666666666	Non-Terminal	mtub2_Rv0042c, pae2_PA4135, sen2_STM2920, sen2_STM1100, salb2_XNR_RS22300, pae2_PA1603, bsu2_BSU_04770	pae2_PA0253, salb2_XNR_RS24550, salb2_XNR_RS00835, bsu2_BSU_08990, sen2_STM1520, ecol2_b1530, pae2_PA5157, ecol2_b1642, sen2_STM1444, pae2_PA3341, bsu2_BSU_40710, bsu2_BSU_36440
OG0000014	N2	n27	0.2	Non-Terminal	pae2_PA4135, sen2_STM2920, sen2_STM1100	salb2_XNR_RS22300, pae2_PA1603
OG0000014	sen2	n29	1.0	Terminal	sen2_STM2920	sen2_STM1100
OG0000014	N1	n31	0.6666666666666666	Non-Terminal	pae2_PA0253, salb2_XNR_RS24550, salb2_XNR_RS00835, bsu2_BSU_08990, sen2_STM1520, ecol2_b1530, pae2_PA5157	ecol2_b1642, sen2_STM1444, pae2_PA3341, bsu2_BSU_40710, bsu2_BSU_36440
OG0000014	N1	n32	0.3333333333333333	Non-Terminal	pae2_PA0253, salb2_XNR_RS24550	salb2_XNR_RS00835, bsu2_BSU_08990, sen2_STM1520, ecol2_b1530, pae2_PA5157
OG0000014	bsu2	n41	1.0	Terminal	bsu2_BSU_40710	bsu2_BSU_36440
OG0000015	N0	n0	0.8571428571428571	Non-Terminal	sen2_STM1818, ecol2_b1805, pae2_PA3299, pae2_PA3300, sac2_SACI_RS09500, sac2_SACI_RS10670, sac2_SACI_RS10390, bsu2_BSU_28560, salb2_XNR_RS25430	bsu2_BSU_10270, ecol2_b1701, sen2_STM1350, pae2_PA2557, mtub2_Rv3561, mtub2_Rv2505c, salb2_XNR_RS03170, bsu2_BSU_18250, bsu2_BSU_04170, salb2_XNR_RS14395, mtub2_Rv1058, pae2_PA3924, sac2_SACI_RS08510, sac2_SACI_RS10755, sac2_SACI_RS05350, pae2_PA4198, sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690, sac2_SACI_RS05035, sac2_SACI_RS05170, mtub2_Rv3089, bsu2_BSU_30790, salb2_XNR_RS02535, mtub2_Rv0214, mtub2_Rv0119, bsu2_BSU_10360, salb2_XNR_RS29190, mtub2_Rv0551c, mtub2_Rv0166, ecol2_b0037, sen2_STM0071
OG0000015	pae2	n5	1.0	Terminal	pae2_PA3299	pae2_PA3300
OG0000015	N0	n6	0.14285714285714285	Non-Terminal	sac2_SACI_RS09500	sac2_SACI_RS10670, sac2_SACI_RS10390, bsu2_BSU_28560
OG0000015	sac2	n8	1.0	Terminal	sac2_SACI_RS10670	sac2_SACI_RS10390
OG0000015	N0	n9	0.14285714285714285	Non-Terminal	bsu2_BSU_10270	ecol2_b1701, sen2_STM1350, pae2_PA2557, mtub2_Rv3561, mtub2_Rv2505c, salb2_XNR_RS03170, bsu2_BSU_18250, bsu2_BSU_04170, salb2_XNR_RS14395, mtub2_Rv1058, pae2_PA3924, sac2_SACI_RS08510, sac2_SACI_RS10755, sac2_SACI_RS05350, pae2_PA4198, sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690, sac2_SACI_RS05035, sac2_SACI_RS05170, mtub2_Rv3089, bsu2_BSU_30790, salb2_XNR_RS02535, mtub2_Rv0214, mtub2_Rv0119, bsu2_BSU_10360, salb2_XNR_RS29190, mtub2_Rv0551c, mtub2_Rv0166, ecol2_b0037, sen2_STM0071
OG0000015	N0	n10	0.8571428571428571	Non-Terminal	ecol2_b1701, sen2_STM1350, pae2_PA2557, mtub2_Rv3561, mtub2_Rv2505c, salb2_XNR_RS03170, bsu2_BSU_18250	bsu2_BSU_04170, salb2_XNR_RS14395, mtub2_Rv1058, pae2_PA3924, sac2_SACI_RS08510, sac2_SACI_RS10755, sac2_SACI_RS05350, pae2_PA4198, sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690, sac2_SACI_RS05035, sac2_SACI_RS05170, mtub2_Rv3089, bsu2_BSU_30790, salb2_XNR_RS02535, mtub2_Rv0214, mtub2_Rv0119, bsu2_BSU_10360, salb2_XNR_RS29190, mtub2_Rv0551c, mtub2_Rv0166, ecol2_b0037, sen2_STM0071
OG0000015	N3	n15	0.5	Non-Terminal	mtub2_Rv3561	mtub2_Rv2505c, salb2_XNR_RS03170
OG0000015	N0	n18	0.42857142857142855	Non-Terminal	bsu2_BSU_04170, salb2_XNR_RS14395, mtub2_Rv1058, pae2_PA3924, sac2_SACI_RS08510, sac2_SACI_RS10755, sac2_SACI_RS05350, pae2_PA4198, sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690, sac2_SACI_RS05035, sac2_SACI_RS05170	mtub2_Rv3089, bsu2_BSU_30790, salb2_XNR_RS02535, mtub2_Rv0214, mtub2_Rv0119, bsu2_BSU_10360, salb2_XNR_RS29190, mtub2_Rv0551c, mtub2_Rv0166
OG0000015	N0	n22	0.2857142857142857	Non-Terminal	pae2_PA3924, sac2_SACI_RS08510, sac2_SACI_RS10755, sac2_SACI_RS05350	pae2_PA4198, sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690, sac2_SACI_RS05035, sac2_SACI_RS05170
OG0000015	sac2	n24	1.0	Terminal	sac2_SACI_RS08510	sac2_SACI_RS10755, sac2_SACI_RS05350
OG0000015	sac2	n25	1.0	Terminal	sac2_SACI_RS10755	sac2_SACI_RS05350
OG0000015	sac2	n27	1.0	Terminal	sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690, sac2_SACI_RS05035	sac2_SACI_RS05170
OG0000015	sac2	n28	1.0	Terminal	sac2_SACI_RS05370, sac2_SACI_RS05295, sac2_SACI_RS10690	sac2_SACI_RS05035
OG0000015	sac2	n29	1.0	Terminal	sac2_SACI_RS05370, sac2_SACI_RS05295	sac2_SACI_RS10690
OG0000015	sac2	n30	1.0	Terminal	sac2_SACI_RS05370	sac2_SACI_RS05295
OG0000015	N1	n31	0.3333333333333333	Non-Terminal	mtub2_Rv3089, bsu2_BSU_30790, salb2_XNR_RS02535, mtub2_Rv0214, mtub2_Rv0119, bsu2_BSU_10360	salb2_XNR_RS29190, mtub2_Rv0551c, mtub2_Rv0166
OG0000015	N1	n32	0.3333333333333333	Non-Terminal	mtub2_Rv3089, bsu2_BSU_30790	salb2_XNR_RS02535, mtub2_Rv0214, mtub2_Rv0119, bsu2_BSU_10360
OG0000015	mtub2	n36	1.0	Terminal	mtub2_Rv0214	mtub2_Rv0119
OG0000015	mtub2	n38	1.0	Terminal	mtub2_Rv0551c	mtub2_Rv0166
OG0000016	N0	n0	0.7142857142857143	Non-Terminal	sac2_SACI_RS04740, ecol2_b3743, sen2_STM3876, sac2_SACI_RS07575, sac2_SACI_RS10330, pae2_PA2082, sen2_STM1001, sen2_STM0459, ecol2_b0447, bsu2_BSU_26720, pae2_PA3965, pae2_PA2028, pae2_PA4508, ecol2_b0889, sen2_STM0959, pae2_PA2246, pae2_PA5308, mtub2_Rv2779c, salb2_XNR_RS15140, salb2_XNR_RS27475	bsu2_BSU_05060, bsu2_BSU_05050, bsu2_BSU_04250, pae2_PA4784, salb2_XNR_RS17685, salb2_XNR_RS26865, bsu2_BSU_06540, salb2_XNR_RS27455, pae2_PA2577, mtub2_Rv3291c, bsu2_BSU_36110, mtub2_Rv2324, salb2_XNR_RS05890, salb2_XNR_RS26740, sac2_SACI_RS03595, salb2_XNR_RS19070, sac2_SACI_RS09865, sac2_SACI_RS04175
OG0000016	N0	n1	0.42857142857142855	Non-Terminal	sac2_SACI_RS04740, ecol2_b3743, sen2_STM3876	sac2_SACI_RS07575, sac2_SACI_RS10330, pae2_PA2082, sen2_STM1001, sen2_STM0459, ecol2_b0447, bsu2_BSU_26720, pae2_PA3965, pae2_PA2028, pae2_PA4508, ecol2_b0889, sen2_STM0959, pae2_PA2246, pae2_PA5308, mtub2_Rv2779c, salb2_XNR_RS15140, salb2_XNR_RS27475
OG0000016	sac2	n5	1.0	Terminal	sac2_SACI_RS07575	sac2_SACI_RS10330
OG0000016	N1	n7	0.16666666666666666	Non-Terminal	pae2_PA2082	sen2_STM1001, sen2_STM0459, ecol2_b0447, bsu2_BSU_26720, pae2_PA3965, pae2_PA2028, pae2_PA4508, ecol2_b0889, sen2_STM0959, pae2_PA2246, pae2_PA5308
OG0000016	N1	n8	0.16666666666666666	Non-Terminal	sen2_STM1001	sen2_STM0459, ecol2_b0447, bsu2_BSU_26720, pae2_PA3965, pae2_PA2028, pae2_PA4508, ecol2_b0889, sen2_STM0959, pae2_PA2246, pae2_PA5308
OG0000016	N1	n9	0.5	Non-Terminal	sen2_STM0459, ecol2_b0447, bsu2_BSU_26720, pae2_PA3965, pae2_PA2028	pae2_PA4508, ecol2_b0889, sen2_STM0959, pae2_PA2246, pae2_PA5308
OG0000016	pae2	n13	1.0	Terminal	pae2_PA3965	pae2_PA2028
OG0000016	N4	n14	0.3333333333333333	Non-Terminal	pae2_PA4508	ecol2_b0889, sen2_STM0959, pae2_PA2246, pae2_PA5308
OG0000016	pae2	n17	1.0	Terminal	pae2_PA2246	pae2_PA5308
OG0000016	salb2	n19	1.0	Terminal	salb2_XNR_RS15140	salb2_XNR_RS27475
OG0000016	N0	n20	0.42857142857142855	Non-Terminal	bsu2_BSU_05060, bsu2_BSU_05050, bsu2_BSU_04250, pae2_PA4784, salb2_XNR_RS17685, salb2_XNR_RS26865, bsu2_BSU_06540, salb2_XNR_RS27455, pae2_PA2577, mtub2_Rv3291c	bsu2_BSU_36110, mtub2_Rv2324, salb2_XNR_RS05890, salb2_XNR_RS26740, sac2_SACI_RS03595, salb2_XNR_RS19070, sac2_SACI_RS09865, sac2_SACI_RS04175
OG0000016	N1	n22	0.3333333333333333	Non-Terminal	bsu2_BSU_05060, bsu2_BSU_05050, bsu2_BSU_04250, pae2_PA4784	salb2_XNR_RS17685, salb2_XNR_RS26865, bsu2_BSU_06540, salb2_XNR_RS27455, pae2_PA2577
OG0000016	bsu2	n24	1.0	Terminal	bsu2_BSU_05060, bsu2_BSU_05050	bsu2_BSU_04250
OG0000016	bsu2	n25	1.0	Terminal	bsu2_BSU_05060	bsu2_BSU_05050
OG0000016	N1	n26	0.16666666666666666	Non-Terminal	salb2_XNR_RS17685, salb2_XNR_RS26865	bsu2_BSU_06540, salb2_XNR_RS27455, pae2_PA2577
OG0000016	salb2	n27	1.0	Terminal	salb2_XNR_RS17685	salb2_XNR_RS26865
OG0000016	N0	n31	0.2857142857142857	Non-Terminal	mtub2_Rv2324, salb2_XNR_RS05890, salb2_XNR_RS26740, sac2_SACI_RS03595	salb2_XNR_RS19070, sac2_SACI_RS09865, sac2_SACI_RS04175
OG0000016	salb2	n34	1.0	Terminal	salb2_XNR_RS05890	salb2_XNR_RS26740
OG0000016	sac2	n36	1.0	Terminal	sac2_SACI_RS09865	sac2_SACI_RS04175
