Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000014	Pae	n17	1.0	Terminal	Pae_NP_248849.1	Pae_NP_251528.1
OG0000014	Pae	n18	1.0	Terminal	Pae_NP_248871.1, Pae_NP_250019.1, Pae_NP_251137.1, Pae_NP_252834.1, Pae_NP_250651.1, Pae_NP_250948.1	Pae_NP_251237.1
OG0000014	Pae	n19	1.0	Terminal	Pae_NP_248871.1, Pae_NP_250019.1, Pae_NP_251137.1	Pae_NP_252834.1, Pae_NP_250651.1, Pae_NP_250948.1
OG0000014	Pae	n20	1.0	Terminal	Pae_NP_248871.1, Pae_NP_250019.1	Pae_NP_251137.1
OG0000014	Pae	n21	1.0	Terminal	Pae_NP_248871.1	Pae_NP_250019.1
OG0000014	Pae	n22	1.0	Terminal	Pae_NP_252834.1, Pae_NP_250651.1	Pae_NP_250948.1
OG0000014	Pae	n23	1.0	Terminal	Pae_NP_252834.1	Pae_NP_250651.1
OG0000014	Pae	n24	1.0	Terminal	Pae_NP_252320.1	Pae_NP_251122.1, Pae_NP_249892.1, Pae_NP_250813.1, Pae_NP_251538.1, Pae_NP_249758.1, Pae_NP_251371.1, Pae_NP_252255.1
OG0000014	Pae	n25	1.0	Terminal	Pae_NP_251122.1, Pae_NP_249892.1, Pae_NP_250813.1, Pae_NP_251538.1	Pae_NP_249758.1, Pae_NP_251371.1, Pae_NP_252255.1
OG0000014	Pae	n26	1.0	Terminal	Pae_NP_251122.1, Pae_NP_249892.1	Pae_NP_250813.1, Pae_NP_251538.1
OG0000014	Pae	n27	1.0	Terminal	Pae_NP_251122.1	Pae_NP_249892.1
OG0000014	Pae	n28	1.0	Terminal	Pae_NP_250813.1	Pae_NP_251538.1
OG0000014	Pae	n29	1.0	Terminal	Pae_NP_249758.1	Pae_NP_251371.1, Pae_NP_252255.1
OG0000014	Pae	n30	1.0	Terminal	Pae_NP_251371.1	Pae_NP_252255.1
OG0000015	N1	n0	0.8	Non-Terminal	Sal_WP_015507068.1, Pae_NP_254129.1, Pae_NP_249266.1, Pae_NP_248976.1, Pae_NP_253291.1, Pae_NP_253704.1, Sen_NP_460662.1, Eco_NP_415801.1, Sen_NP_462298.1, Pae_NP_253057.1, Pae_NP_252001.1, Pae_NP_250418.1, Pae_NP_253982.1	Sal_WP_015508264.1, Sal_WP_015507158.1, Pae_NP_251257.1, Pae_NP_250890.1, Sen_NP_463129.1, Eco_NP_418485.1, Sen_NP_459463.1, Eco_NP_414990.2, Eco_NP_414849.1, Sen_NP_459338.1, Pae_NP_252636.1, Mtu_NP_215873.1, Eco_NP_416006.4, Mtu_NP_215870.1, Sal_WP_003949937.1, Pae_NP_250823.1, Pae_NP_250124.1, Sal_WP_015507061.1, Pae_NP_250762.1
OG0000015	N3	n2	0.3333333333333333	Non-Terminal	Pae_NP_254129.1, Pae_NP_249266.1, Pae_NP_248976.1, Pae_NP_253291.1, Pae_NP_253704.1, Sen_NP_460662.1, Eco_NP_415801.1, Sen_NP_462298.1, Pae_NP_253057.1, Pae_NP_252001.1, Pae_NP_250418.1	Pae_NP_253982.1
OG0000015	N3	n3	0.6666666666666666	Non-Terminal	Pae_NP_254129.1, Pae_NP_249266.1, Pae_NP_248976.1, Pae_NP_253291.1, Pae_NP_253704.1, Sen_NP_460662.1, Eco_NP_415801.1	Sen_NP_462298.1, Pae_NP_253057.1, Pae_NP_252001.1, Pae_NP_250418.1
OG0000015	Pae	n5	1.0	Terminal	Pae_NP_254129.1, Pae_NP_249266.1, Pae_NP_248976.1, Pae_NP_253291.1	Pae_NP_253704.1
OG0000015	Pae	n6	1.0	Terminal	Pae_NP_254129.1, Pae_NP_249266.1, Pae_NP_248976.1	Pae_NP_253291.1
OG0000015	Pae	n7	1.0	Terminal	Pae_NP_254129.1	Pae_NP_249266.1, Pae_NP_248976.1
OG0000015	Pae	n8	1.0	Terminal	Pae_NP_249266.1	Pae_NP_248976.1
OG0000015	Pae	n11	1.0	Terminal	Pae_NP_253057.1	Pae_NP_252001.1, Pae_NP_250418.1
OG0000015	Pae	n12	1.0	Terminal	Pae_NP_252001.1	Pae_NP_250418.1
OG0000015	N1	n13	0.2	Non-Terminal	Sal_WP_015508264.1, Sal_WP_015507158.1	Pae_NP_251257.1, Pae_NP_250890.1, Sen_NP_463129.1, Eco_NP_418485.1, Sen_NP_459463.1, Eco_NP_414990.2, Eco_NP_414849.1, Sen_NP_459338.1, Pae_NP_252636.1, Mtu_NP_215873.1, Eco_NP_416006.4, Mtu_NP_215870.1, Sal_WP_003949937.1, Pae_NP_250823.1, Pae_NP_250124.1, Sal_WP_015507061.1, Pae_NP_250762.1
OG0000015	Sal	n14	1.0	Terminal	Sal_WP_015508264.1	Sal_WP_015507158.1
OG0000015	N1	n15	0.4	Non-Terminal	Pae_NP_251257.1, Pae_NP_250890.1, Sen_NP_463129.1, Eco_NP_418485.1, Sen_NP_459463.1, Eco_NP_414990.2, Eco_NP_414849.1, Sen_NP_459338.1, Pae_NP_252636.1, Mtu_NP_215873.1, Eco_NP_416006.4	Mtu_NP_215870.1, Sal_WP_003949937.1, Pae_NP_250823.1, Pae_NP_250124.1, Sal_WP_015507061.1, Pae_NP_250762.1
OG0000015	N1	n16	0.2	Non-Terminal	Pae_NP_251257.1, Pae_NP_250890.1, Sen_NP_463129.1, Eco_NP_418485.1, Sen_NP_459463.1, Eco_NP_414990.2, Eco_NP_414849.1, Sen_NP_459338.1, Pae_NP_252636.1	Mtu_NP_215873.1, Eco_NP_416006.4
OG0000015	N3	n17	0.3333333333333333	Non-Terminal	Pae_NP_251257.1	Pae_NP_250890.1, Sen_NP_463129.1, Eco_NP_418485.1, Sen_NP_459463.1, Eco_NP_414990.2, Eco_NP_414849.1, Sen_NP_459338.1, Pae_NP_252636.1
OG0000015	N3	n18	1.0	Non-Terminal	Pae_NP_250890.1, Sen_NP_463129.1, Eco_NP_418485.1, Sen_NP_459463.1, Eco_NP_414990.2	Eco_NP_414849.1, Sen_NP_459338.1, Pae_NP_252636.1
OG0000015	N4	n20	1.0	Non-Terminal: STRIDE	Sen_NP_463129.1, Eco_NP_418485.1	Sen_NP_459463.1, Eco_NP_414990.2
OG0000015	N1	n27	0.2	Non-Terminal	Sal_WP_003949937.1, Pae_NP_250823.1, Pae_NP_250124.1, Sal_WP_015507061.1	Pae_NP_250762.1
OG0000015	N1	n28	0.4	Non-Terminal	Sal_WP_003949937.1, Pae_NP_250823.1	Pae_NP_250124.1, Sal_WP_015507061.1
OG0000016	N0	n0	0.6666666666666666	Non-Terminal	Sen_NP_460316.1, Eco_NP_416216.5, Sal_WP_003951702.1, Mtu_NP_218078.1, Mtu_NP_217021.1, Pae_NP_251247.1, Sen_NP_459076.1, Eco_NP_414579.4, Sal_WP_015506821.1, Mtu_NP_217605.1, Mtu_NP_214728.1, Mtu_NP_214633.1, sac_WP_011278995.1, Mtu_NP_214680.1, Mtu_NP_215065.1, Sal_WP_003946499.1	Mtu_NP_215574.1, Sal_WP_003949478.1, Pae_NP_252613.1, sac_WP_011278587.1, sac_WP_011279013.1, sac_WP_011277976.1, Pae_NP_252887.1, sac_WP_011277965.1, sac_WP_011277980.1, sac_WP_011278999.1, sac_WP_011277913.1, sac_WP_011277941.1
OG0000016	N0	n1	0.3333333333333333	Non-Terminal	Sen_NP_460316.1, Eco_NP_416216.5, Sal_WP_003951702.1, Mtu_NP_218078.1, Mtu_NP_217021.1, Pae_NP_251247.1, Sen_NP_459076.1, Eco_NP_414579.4, Sal_WP_015506821.1, Mtu_NP_217605.1, Mtu_NP_214728.1, Mtu_NP_214633.1	sac_WP_011278995.1, Mtu_NP_214680.1, Mtu_NP_215065.1, Sal_WP_003946499.1
OG0000016	N1	n2	0.8	Non-Terminal	Sen_NP_460316.1, Eco_NP_416216.5, Sal_WP_003951702.1, Mtu_NP_218078.1, Mtu_NP_217021.1, Pae_NP_251247.1	Sen_NP_459076.1, Eco_NP_414579.4, Sal_WP_015506821.1, Mtu_NP_217605.1, Mtu_NP_214728.1, Mtu_NP_214633.1
OG0000016	Mtu	n7	1.0	Terminal	Mtu_NP_218078.1	Mtu_NP_217021.1
OG0000016	Mtu	n11	1.0	Terminal	Mtu_NP_217605.1	Mtu_NP_214728.1, Mtu_NP_214633.1
OG0000016	Mtu	n12	1.0	Terminal	Mtu_NP_214728.1	Mtu_NP_214633.1
OG0000016	Mtu	n15	1.0	Terminal	Mtu_NP_214680.1	Mtu_NP_215065.1
OG0000016	N0	n18	0.3333333333333333	Non-Terminal	Pae_NP_252613.1, sac_WP_011278587.1, sac_WP_011279013.1, sac_WP_011277976.1	Pae_NP_252887.1, sac_WP_011277965.1, sac_WP_011277980.1, sac_WP_011278999.1, sac_WP_011277913.1, sac_WP_011277941.1
OG0000016	sac	n20	1.0	Terminal	sac_WP_011278587.1	sac_WP_011279013.1, sac_WP_011277976.1
OG0000016	sac	n21	1.0	Terminal	sac_WP_011279013.1	sac_WP_011277976.1
OG0000016	sac	n23	1.0	Terminal	sac_WP_011277965.1, sac_WP_011277980.1, sac_WP_011278999.1, sac_WP_011277913.1	sac_WP_011277941.1
OG0000016	sac	n24	1.0	Terminal	sac_WP_011277965.1, sac_WP_011277980.1, sac_WP_011278999.1	sac_WP_011277913.1
OG0000016	sac	n25	1.0	Terminal	sac_WP_011277965.1, sac_WP_011277980.1	sac_WP_011278999.1
OG0000016	sac	n26	1.0	Terminal	sac_WP_011277965.1	sac_WP_011277980.1
OG0000017	N1	n1	0.2	Non-Terminal	Sal_WP_003947892.1	Pae_NP_250757.1, Sen_NP_461276.3, Eco_NP_416796.2, Sal_WP_003947099.1, Sal_WP_003947827.1, Sal_WP_003947214.1, Sal_WP_003952217.1, Mtu_NP_217917.1, Eco_NP_417175.1, Eco_NP_415833.1, Sen_NP_461746.1, Sen_NP_462751.1, Eco_NP_418171.1, Sal_WP_003948850.1, Pae_NP_249253.1, Sal_WP_003947697.1, Mtu_NP_216748.2, Pae_NP_251664.1, Sal_WP_003946753.1, Sen_NP_462385.1, Eco_NP_417844.1, Pae_NP_251862.1, Pae_NP_249299.1, Pae_NP_248755.1, Sal_WP_015507353.1, Pae_NP_249501.1
OG0000017	N1	n2	1.0	Non-Terminal	Pae_NP_250757.1, Sen_NP_461276.3, Eco_NP_416796.2, Sal_WP_003947099.1, Sal_WP_003947827.1, Sal_WP_003947214.1, Sal_WP_003952217.1, Mtu_NP_217917.1, Eco_NP_417175.1, Eco_NP_415833.1, Sen_NP_461746.1, Sen_NP_462751.1, Eco_NP_418171.1, Sal_WP_003948850.1, Pae_NP_249253.1, Sal_WP_003947697.1	Mtu_NP_216748.2, Pae_NP_251664.1, Sal_WP_003946753.1, Sen_NP_462385.1, Eco_NP_417844.1, Pae_NP_251862.1, Pae_NP_249299.1, Pae_NP_248755.1, Sal_WP_015507353.1, Pae_NP_249501.1
OG0000017	N1	n3	0.8	Non-Terminal	Pae_NP_250757.1, Sen_NP_461276.3, Eco_NP_416796.2, Sal_WP_003947099.1, Sal_WP_003947827.1, Sal_WP_003947214.1, Sal_WP_003952217.1, Mtu_NP_217917.1, Eco_NP_417175.1, Eco_NP_415833.1, Sen_NP_461746.1	Sen_NP_462751.1, Eco_NP_418171.1, Sal_WP_003948850.1, Pae_NP_249253.1, Sal_WP_003947697.1
OG0000017	N1	n4	0.6	Non-Terminal	Pae_NP_250757.1, Sen_NP_461276.3, Eco_NP_416796.2, Sal_WP_003947099.1, Sal_WP_003947827.1	Sal_WP_003947214.1, Sal_WP_003952217.1, Mtu_NP_217917.1, Eco_NP_417175.1, Eco_NP_415833.1, Sen_NP_461746.1
OG0000017	Sal	n8	1.0	Terminal	Sal_WP_003947099.1	Sal_WP_003947827.1
OG0000017	Sal	n10	1.0	Terminal	Sal_WP_003947214.1	Sal_WP_003952217.1
OG0000017	Eco	n13	1.0	Terminal	Eco_NP_417175.1	Eco_NP_415833.1
OG0000017	N1	n14	0.2	Non-Terminal	Sen_NP_462751.1, Eco_NP_418171.1, Sal_WP_003948850.1, Pae_NP_249253.1	Sal_WP_003947697.1
OG0000017	N1	n18	0.4	Non-Terminal	Mtu_NP_216748.2, Pae_NP_251664.1, Sal_WP_003946753.1, Sen_NP_462385.1, Eco_NP_417844.1, Pae_NP_251862.1, Pae_NP_249299.1, Pae_NP_248755.1	Sal_WP_015507353.1, Pae_NP_249501.1
OG0000017	N1	n20	0.2	Non-Terminal	Pae_NP_251664.1, Sal_WP_003946753.1, Sen_NP_462385.1, Eco_NP_417844.1, Pae_NP_251862.1, Pae_NP_249299.1	Pae_NP_248755.1
OG0000017	N1	n21	0.2	Non-Terminal	Pae_NP_251664.1, Sal_WP_003946753.1	Sen_NP_462385.1, Eco_NP_417844.1, Pae_NP_251862.1, Pae_NP_249299.1
OG0000017	Pae	n25	1.0	Terminal	Pae_NP_251862.1	Pae_NP_249299.1
OG0000018	N0	n0	1.0	Non-Terminal	Eco_NP_414669.1, Sen_NP_459177.1, Pae_NP_251502.1, sac_WP_011278507.1, sac_WP_011279090.1, sac_WP_015385676.1, sac_WP_080504011.1, sac_WP_015385409.1, Sal_WP_003950053.1, Sal_WP_003949234.1, Sal_WP_003948329.1, Sal_WP_003949891.1, Sal_WP_003949020.1, Sal_WP_003946527.1, Mtu_NP_217452.1	Mtu_NP_216203.1, Sal_WP_037629668.1, Eco_NP_417668.1, Sen_NP_462229.1, Pae_NP_253151.1, sac_WP_011279093.1, sac_WP_011277810.1, Sal_WP_015507076.1, Sal_WP_003950322.1, Sal_WP_003950361.1, Sal_WP_003949530.1
OG0000018	sac	n5	1.0	Terminal	sac_WP_011278507.1, sac_WP_011279090.1, sac_WP_015385676.1, sac_WP_080504011.1	sac_WP_015385409.1
OG0000018	sac	n6	1.0	Terminal	sac_WP_011278507.1	sac_WP_011279090.1, sac_WP_015385676.1, sac_WP_080504011.1
OG0000018	sac	n7	1.0	Terminal	sac_WP_011279090.1, sac_WP_015385676.1	sac_WP_080504011.1
OG0000018	sac	n8	1.0	Terminal	sac_WP_011279090.1	sac_WP_015385676.1
OG0000018	Sal	n10	1.0	Terminal	Sal_WP_003950053.1, Sal_WP_003949234.1, Sal_WP_003948329.1, Sal_WP_003949891.1, Sal_WP_003949020.1	Sal_WP_003946527.1
OG0000018	Sal	n11	1.0	Terminal	Sal_WP_003950053.1, Sal_WP_003949234.1, Sal_WP_003948329.1	Sal_WP_003949891.1, Sal_WP_003949020.1
OG0000018	Sal	n12	1.0	Terminal	Sal_WP_003950053.1, Sal_WP_003949234.1	Sal_WP_003948329.1
OG0000018	Sal	n13	1.0	Terminal	Sal_WP_003950053.1	Sal_WP_003949234.1
OG0000018	Sal	n14	1.0	Terminal	Sal_WP_003949891.1	Sal_WP_003949020.1
OG0000018	N0	n15	0.16666666666666666	Non-Terminal	Mtu_NP_216203.1, Sal_WP_037629668.1, Eco_NP_417668.1, Sen_NP_462229.1, Pae_NP_253151.1, sac_WP_011279093.1, sac_WP_011277810.1	Sal_WP_015507076.1, Sal_WP_003950322.1, Sal_WP_003950361.1, Sal_WP_003949530.1
OG0000018	sac	n21	1.0	Terminal	sac_WP_011279093.1	sac_WP_011277810.1
OG0000018	Sal	n22	1.0	Terminal	Sal_WP_015507076.1, Sal_WP_003950322.1	Sal_WP_003950361.1, Sal_WP_003949530.1
OG0000018	Sal	n23	1.0	Terminal	Sal_WP_015507076.1	Sal_WP_003950322.1
OG0000018	Sal	n24	1.0	Terminal	Sal_WP_003950361.1	Sal_WP_003949530.1
OG0000019	N3	n1	0.3333333333333333	Non-Terminal	Eco_NP_417345.1	Pae_NP_252836.1, Pae_NP_252710.1, Pae_NP_250354.1, Pae_NP_251049.1, Pae_NP_251044.1, Pae_NP_252621.1, Sen_NP_460649.1, Eco_NP_415819.4, Pae_NP_249788.1, Sen_NP_459644.1, Sen_NP_461303.1, Pae_NP_250695.1, Pae_NP_249887.1, Sen_NP_462885.1, Eco_NP_418304.1, Pae_NP_250635.1, Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1, Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	N3	n2	0.3333333333333333	Non-Terminal	Pae_NP_252836.1, Pae_NP_252710.1	Pae_NP_250354.1, Pae_NP_251049.1, Pae_NP_251044.1, Pae_NP_252621.1, Sen_NP_460649.1, Eco_NP_415819.4, Pae_NP_249788.1, Sen_NP_459644.1, Sen_NP_461303.1, Pae_NP_250695.1, Pae_NP_249887.1, Sen_NP_462885.1, Eco_NP_418304.1, Pae_NP_250635.1, Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1, Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	Pae	n3	1.0	Terminal	Pae_NP_252836.1	Pae_NP_252710.1
OG0000019	N3	n4	0.3333333333333333	Non-Terminal	Pae_NP_250354.1	Pae_NP_251049.1, Pae_NP_251044.1, Pae_NP_252621.1, Sen_NP_460649.1, Eco_NP_415819.4, Pae_NP_249788.1, Sen_NP_459644.1, Sen_NP_461303.1, Pae_NP_250695.1, Pae_NP_249887.1, Sen_NP_462885.1, Eco_NP_418304.1, Pae_NP_250635.1, Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1, Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	N3	n5	1.0	Non-Terminal	Pae_NP_251049.1, Pae_NP_251044.1, Pae_NP_252621.1, Sen_NP_460649.1, Eco_NP_415819.4	Pae_NP_249788.1, Sen_NP_459644.1, Sen_NP_461303.1, Pae_NP_250695.1, Pae_NP_249887.1, Sen_NP_462885.1, Eco_NP_418304.1, Pae_NP_250635.1, Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1, Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	Pae	n7	1.0	Terminal	Pae_NP_251049.1, Pae_NP_251044.1	Pae_NP_252621.1
OG0000019	Pae	n8	1.0	Terminal	Pae_NP_251049.1	Pae_NP_251044.1
OG0000019	N3	n10	0.6666666666666666	Non-Terminal	Pae_NP_249788.1, Sen_NP_459644.1, Sen_NP_461303.1, Pae_NP_250695.1, Pae_NP_249887.1	Sen_NP_462885.1, Eco_NP_418304.1, Pae_NP_250635.1, Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1, Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	N3	n11	0.6666666666666666	Non-Terminal	Pae_NP_249788.1, Sen_NP_459644.1	Sen_NP_461303.1, Pae_NP_250695.1, Pae_NP_249887.1
OG0000019	Pae	n14	1.0	Terminal	Pae_NP_250695.1	Pae_NP_249887.1
OG0000019	Pae	n17	1.0	Terminal	Pae_NP_250635.1	Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1, Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	Pae	n18	1.0	Terminal	Pae_NP_254198.1, Pae_NP_253853.1, Pae_NP_250026.1	Pae_NP_253414.1, Pae_NP_254170.1, Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	Pae	n19	1.0	Terminal	Pae_NP_254198.1, Pae_NP_253853.1	Pae_NP_250026.1
OG0000019	Pae	n20	1.0	Terminal	Pae_NP_254198.1	Pae_NP_253853.1
OG0000019	Pae	n21	1.0	Terminal	Pae_NP_253414.1, Pae_NP_254170.1	Pae_NP_253237.1, Pae_NP_249790.1, Pae_NP_253812.1
OG0000019	Pae	n22	1.0	Terminal	Pae_NP_253414.1	Pae_NP_254170.1
OG0000019	Pae	n23	1.0	Terminal	Pae_NP_253237.1, Pae_NP_249790.1	Pae_NP_253812.1
OG0000019	Pae	n24	1.0	Terminal	Pae_NP_253237.1	Pae_NP_249790.1
OG0000020	N0	n0	0.3333333333333333	Non-Terminal	Sen_NP_462614.1, sac_WP_011278635.1, sac_WP_011278097.1	sac_WP_011277679.1, sac_WP_011278712.1, Pae_NP_250080.1, Sal_WP_015506766.1, Eco_NP_416536.1, Sal_WP_015508017.1, Sal_WP_010641599.1, Mtu_NP_216704.2, Sen_NP_459706.1, Pae_NP_250076.1, Pae_NP_253691.1, Pae_NP_251749.1, Eco_NP_416548.1, Sen_NP_461045.1, Sal_WP_015507642.1, Mtu_NP_215000.1, Mtu_NP_215728.1, Mtu_NP_217548.1, Sal_WP_037629447.1, Sal_WP_015508088.1, Pae_NP_254134.1, Sen_NP_461031.1, Mtu_NP_214739.1
OG0000020	sac	n2	1.0	Terminal	sac_WP_011278635.1	sac_WP_011278097.1
OG0000020	sac	n4	1.0	Terminal	sac_WP_011277679.1	sac_WP_011278712.1
OG0000020	N1	n5	0.2	Non-Terminal	Pae_NP_250080.1, Sal_WP_015506766.1, Eco_NP_416536.1, Sal_WP_015508017.1, Sal_WP_010641599.1, Mtu_NP_216704.2, Sen_NP_459706.1, Pae_NP_250076.1, Pae_NP_253691.1, Pae_NP_251749.1, Eco_NP_416548.1, Sen_NP_461045.1, Sal_WP_015507642.1, Mtu_NP_215000.1, Mtu_NP_215728.1, Mtu_NP_217548.1, Sal_WP_037629447.1, Sal_WP_015508088.1, Pae_NP_254134.1, Sen_NP_461031.1	Mtu_NP_214739.1
OG0000020	N1	n6	0.8	Non-Terminal	Pae_NP_250080.1, Sal_WP_015506766.1, Eco_NP_416536.1, Sal_WP_015508017.1, Sal_WP_010641599.1, Mtu_NP_216704.2, Sen_NP_459706.1, Pae_NP_250076.1, Pae_NP_253691.1, Pae_NP_251749.1, Eco_NP_416548.1, Sen_NP_461045.1	Sal_WP_015507642.1, Mtu_NP_215000.1, Mtu_NP_215728.1, Mtu_NP_217548.1, Sal_WP_037629447.1, Sal_WP_015508088.1, Pae_NP_254134.1, Sen_NP_461031.1
OG0000020	N1	n7	0.6	Non-Terminal	Pae_NP_250080.1, Sal_WP_015506766.1, Eco_NP_416536.1	Sal_WP_015508017.1, Sal_WP_010641599.1, Mtu_NP_216704.2, Sen_NP_459706.1, Pae_NP_250076.1, Pae_NP_253691.1, Pae_NP_251749.1, Eco_NP_416548.1, Sen_NP_461045.1
OG0000020	Sal	n12	1.0	Terminal	Sal_WP_015508017.1	Sal_WP_010641599.1
OG0000020	N3	n13	0.6666666666666666	Non-Terminal	Sen_NP_459706.1, Pae_NP_250076.1	Pae_NP_253691.1, Pae_NP_251749.1, Eco_NP_416548.1, Sen_NP_461045.1
OG0000020	Pae	n16	1.0	Terminal	Pae_NP_253691.1	Pae_NP_251749.1
OG0000020	N2	n20	0.5	Non-Terminal	Sal_WP_015507642.1, Mtu_NP_215000.1, Mtu_NP_215728.1, Mtu_NP_217548.1, Sal_WP_037629447.1	Sal_WP_015508088.1
OG0000020	N2	n21	1.0	Non-Terminal	Sal_WP_015507642.1, Mtu_NP_215000.1	Mtu_NP_215728.1, Mtu_NP_217548.1, Sal_WP_037629447.1
OG0000020	Mtu	n24	1.0	Terminal	Mtu_NP_215728.1	Mtu_NP_217548.1
OG0000021	Pae	n1	1.0	Terminal	Pae_NP_248870.1	Pae_NP_252980.1, Pae_NP_252397.1, Pae_NP_250114.1, Pae_NP_250620.1, Pae_NP_249102.1, Pae_NP_251263.1, Pae_NP_250252.1, Pae_NP_253531.1, Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1, Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n2	1.0	Terminal	Pae_NP_252980.1, Pae_NP_252397.1	Pae_NP_250114.1, Pae_NP_250620.1, Pae_NP_249102.1, Pae_NP_251263.1, Pae_NP_250252.1, Pae_NP_253531.1, Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1, Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n3	1.0	Terminal	Pae_NP_252980.1	Pae_NP_252397.1
OG0000021	Pae	n4	1.0	Terminal	Pae_NP_250114.1, Pae_NP_250620.1	Pae_NP_249102.1, Pae_NP_251263.1, Pae_NP_250252.1, Pae_NP_253531.1, Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1, Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n5	1.0	Terminal	Pae_NP_250114.1	Pae_NP_250620.1
OG0000021	Pae	n6	1.0	Terminal	Pae_NP_249102.1, Pae_NP_251263.1	Pae_NP_250252.1, Pae_NP_253531.1, Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1, Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n7	1.0	Terminal	Pae_NP_249102.1	Pae_NP_251263.1
OG0000021	Pae	n8	1.0	Terminal	Pae_NP_250252.1	Pae_NP_253531.1, Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1, Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n9	1.0	Terminal	Pae_NP_253531.1	Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1, Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n10	1.0	Terminal	Pae_NP_250337.1, Pae_NP_253759.1, Pae_NP_251251.1	Pae_NP_250299.1, Pae_NP_249942.1, Pae_NP_251557.1, Pae_NP_251478.1, Pae_NP_253602.1, Pae_NP_253210.1, Pae_NP_253323.1, Pae_NP_251344.1, Pae_NP_251610.1, Pae_NP_251342.1, Pae_NP_252997.1, Pae_NP_252999.1, Pae_NP_253000.1
OG0000021	Pae	n11	1.0	Terminal	Pae_NP_250337.1, Pae_NP_253759.1	Pae_NP_251251.1
OG0000021	Pae	n12	1.0	Terminal	Pae_NP_250337.1	Pae_NP_253759.1
